time_mean_ms,time_median_ms,gc_time_mean_ms,gc_time_median_ms,case_short,case_long,strategy,variant,language,precision,executor,use_kernelAbstractions,use_fusing
4.392327436010592,4.308582,0.0,0.0,LDC-343000,LDC-343000,globalFaceBased,FusedGlobalFaceBased-64,julia,float64,cpu,true,true
10.07688,10.0986135,0.0,0.0,LDC-343000,LDC-343000,batchedFace,FusedBatchedFaceBased-64,julia,float64,cpu,true,true
2.2914847270631626,2.03889,0.16060058506224065,0.0,LDC-343000,LDC-343000,cellBased,FusedCellBased-64,julia,float64,cpu,true,true
time_mean_ms,time_median_ms,gc_time_mean_ms,gc_time_median_ms,case_short,case_long,strategy,variant,language,precision,executor,use_kernelAbstractions,use_fusing
65.39379271428572,65.134252,0.0,0.0,LDC-343000,LDC-343000,faceBased,SOAFusedFaceBasedAssemblyThreaded-128,julia,float64,cpu,true,true
30.98402038271605,28.626925,0.0,0.0,LDC-343000,LDC-343000,globalFaceBased,FusedGlobalFaceBased-128,julia,float64,cpu,true,true
229.3049713181818,224.0001595,0.0,0.0,LDC-343000,LDC-343000,batchedFace,FusedBatchedFaceBased-128,julia,float64,cpu,true,true
31.070249782608695,31.888597,0.0,0.0,LDC-343000,LDC-343000,cellBased,FusedCellBased-128,julia,float64,cpu,true,true
time_mean_ms,time_median_ms,gc_time_mean_ms,gc_time_median_ms,case_short,case_long,strategy,variant,language,precision,executor,use_kernelAbstractions,use_fusing
67.97265225675675,67.9216105,0.0,0.0,LDC-3375000,LDC-3375000,faceBased,SOAFusedFaceBasedAssembly-serial,julia,float64,cpu,true,true
71.94177674285714,71.844322,0.0,0.0,LDC-3375000,LDC-3375000,globalFaceBased,FusedGlobalFaceBased-serial,julia,float64,cpu,true,true
262.25156865,261.7799865,0.0,0.0,LDC-3375000,LDC-3375000,batchedFace,FusedBatchedFaceBased-serial,julia,float64,cpu,true,true
176.9790563448276,176.980049,0.0,0.0,LDC-3375000,LDC-3375000,cellBased,FusedCellBased-serial,julia,float64,cpu,true,true
time_mean_ms,time_median_ms,gc_time_mean_ms,gc_time_median_ms,case_short,case_long,strategy,variant,language,precision,executor,use_kernelAbstractions,use_fusing
123.08479856097561,122.402348,0.0,0.0,LDC-3375000,LDC-3375000,faceBased,SOAFusedFaceBasedAssemblyThreaded-2,julia,float64,cpu,true,true
121.08525940476191,119.446873,0.0,0.0,LDC-3375000,LDC-3375000,globalFaceBased,FusedGlobalFaceBased-2,julia,float64,cpu,true,true
152.75974706060606,152.917833,0.0,0.0,LDC-3375000,LDC-3375000,batchedFace,FusedBatchedFaceBased-2,julia,float64,cpu,true,true
262.71600125,267.060007,0.0,0.0,LDC-3375000,LDC-3375000,cellBased,FusedCellBased-2,julia,float64,cpu,true,true
time_mean_ms,time_median_ms,gc_time_mean_ms,gc_time_median_ms,case_short,case_long,strategy,variant,language,precision,executor,use_kernelAbstractions,use_fusing
75.49802759701493,75.828647,0.0,0.0,LDC-3375000,LDC-3375000,faceBased,SOAFusedFaceBasedAssemblyThreaded-4,julia,float64,cpu,true,true
73.267587,74.532341,0.0,0.0,LDC-3375000,LDC-3375000,globalFaceBased,FusedGlobalFaceBased-4,julia,float64,cpu,true,true
112.79334508888888,112.996006,0.0,0.0,LDC-3375000,LDC-3375000,batchedFace,FusedBatchedFaceBased-4,julia,float64,cpu,true,true
171.12040069999998,179.4101515,0.0,0.0,LDC-3375000,LDC-3375000,cellBased,FusedCellBased-4,julia,float64,cpu,true,true
time_mean_ms,time_median_ms,gc_time_mean_ms,gc_time_median_ms,case_short,case_long,strategy,variant,language,precision,executor,use_kernelAbstractions,use_fusing
46.67433586111111,45.882732,0.0,0.0,LDC-3375000,LDC-3375000,faceBased,SOAFusedFaceBasedAssemblyThreaded-8,julia,float64,cpu,true,true
48.13094404807692,48.3732315,0.0,0.0,LDC-3375000,LDC-3375000,globalFaceBased,FusedGlobalFaceBased-8,julia,float64,cpu,true,true
59.01134352941176,57.982691,0.0,0.0,LDC-3375000,LDC-3375000,batchedFace,FusedBatchedFaceBased-8,julia,float64,cpu,true,true
85.10723703333333,83.8035115,0.0,0.0,LDC-3375000,LDC-3375000,cellBased,FusedCellBased-8,julia,float64,cpu,true,true
time_mean_ms,time_median_ms,gc_time_mean_ms,gc_time_median_ms,case_short,case_long,strategy,variant,language,precision,executor,use_kernelAbstractions,use_fusing
37.66619353383459,37.304088,0.0,0.0,LDC-3375000,LDC-3375000,faceBased,SOAFusedFaceBasedAssemblyThreaded-16,julia,float64,cpu,true,true
38.81057065116279,39.059663,0.0,0.0,LDC-3375000,LDC-3375000,globalFaceBased,FusedGlobalFaceBased-16,julia,float64,cpu,true,true
48.482926375,47.332129,0.0,0.0,LDC-3375000,LDC-3375000,batchedFace,FusedBatchedFaceBased-16,julia,float64,cpu,true,true
57.0587064659091,57.331559,0.0,0.0,LDC-3375000,LDC-3375000,cellBased,FusedCellBased-16,julia,float64,cpu,true,true
time_mean_ms,time_median_ms,gc_time_mean_ms,gc_time_median_ms,case_short,case_long,strategy,variant,language,precision,executor,use_kernelAbstractions,use_fusing
25.421880868020303,25.684597,0.0,0.0,LDC-3375000,LDC-3375000,faceBased,SOAFusedFaceBasedAssemblyThreaded-64,julia,float64,cpu,true,true
23.576755084905663,23.2047815,0.0,0.0,LDC-3375000,LDC-3375000,globalFaceBased,FusedGlobalFaceBased-64,julia,float64,cpu,true,true
36.636145481751825,36.424611,0.0,0.0,LDC-3375000,LDC-3375000,batchedFace,FusedBatchedFaceBased-64,julia,float64,cpu,true,true
23.649267905660377,22.627255,0.0,0.0,LDC-3375000,LDC-3375000,cellBased,FusedCellBased-64,julia,float64,cpu,true,true
time_mean_ms,time_median_ms,gc_time_mean_ms,gc_time_median_ms,case_short,case_long,strategy,variant,language,precision,executor,use_kernelAbstractions,use_fusing
98.09338041176471,92.487807,0.0,0.0,LDC-3375000,LDC-3375000,faceBased,SOAFusedFaceBasedAssemblyThreaded-128,julia,float64,cpu,true,true
67.58170755405405,68.214918,0.0,0.0,LDC-3375000,LDC-3375000,globalFaceBased,FusedGlobalFaceBased-128,julia,float64,cpu,true,true
221.34909104347824,210.889291,0.0,0.0,LDC-3375000,LDC-3375000,batchedFace,FusedBatchedFaceBased-128,julia,float64,cpu,true,true
27.15579593478261,26.554133,0.0,0.0,LDC-3375000,LDC-3375000,cellBased,FusedCellBased-128,julia,float64,cpu,true,true
time_mean_ms,time_median_ms,gc_time_mean_ms,gc_time_median_ms,case_short,case_long,strategy,variant,language,precision,executor,use_kernelAbstractions,use_fusing
794.0040258571428,793.867483,0.0,0.0,LDC-39304000,LDC-39304000,faceBased,SOAFusedFaceBasedAssembly-serial,julia,float64,cpu,true,true
839.401452,838.950108,0.0,0.0,LDC-39304000,LDC-39304000,globalFaceBased,FusedGlobalFaceBased-serial,julia,float64,cpu,true,true
3024.533703,3024.533703,0.0,0.0,LDC-39304000,LDC-39304000,batchedFace,FusedBatchedFaceBased-serial,julia,float64,cpu,true,true
2212.777509,2215.167762,0.0,0.0,LDC-39304000,LDC-39304000,cellBased,FusedCellBased-serial,julia,float64,cpu,true,true
time_mean_ms,time_median_ms,gc_time_mean_ms,gc_time_median_ms,case_short,case_long,strategy,variant,language,precision,executor,use_kernelAbstractions,use_fusing
784.0368451428571,783.541798,0.0,0.0,LDC-39304000,LDC-39304000,faceBased,SOAFusedFaceBasedAssembly-serial,julia,float64,cpu,true,true
821.4666977142857,821.455457,0.0,0.0,LDC-39304000,LDC-39304000,globalFaceBased,FusedGlobalFaceBased-serial,julia,float64,cpu,true,true
3017.743731,3017.743731,0.0,0.0,LDC-39304000,LDC-39304000,batchedFace,FusedBatchedFaceBased-serial,julia,float64,cpu,true,true
2188.5353606666663,2186.861457,0.0,0.0,LDC-39304000,LDC-39304000,cellBased,FusedCellBased-serial,julia,float64,cpu,true,true
time_mean_ms,time_median_ms,gc_time_mean_ms,gc_time_median_ms,case_short,case_long,strategy,variant,language,precision,executor,use_kernelAbstractions,use_fusing
1224.3970815999999,1271.807196,0.0,0.0,LDC-39304000,LDC-39304000,faceBased,SOAFusedFaceBasedAssemblyThreaded-2,julia,float64,cpu,true,true
1089.9446176,1004.835857,0.0,0.0,LDC-39304000,LDC-39304000,globalFaceBased,FusedGlobalFaceBased-2,julia,float64,cpu,true,true
1689.4234383333333,1694.005103,0.0,0.0,LDC-39304000,LDC-39304000,batchedFace,FusedBatchedFaceBased-2,julia,float64,cpu,true,true
2073.7344113333334,1892.742396,0.0,0.0,LDC-39304000,LDC-39304000,cellBased,FusedCellBased-2,julia,float64,cpu,true,true
time_mean_ms,time_median_ms,gc_time_mean_ms,gc_time_median_ms,case_short,case_long,strategy,variant,language,precision,executor,use_kernelAbstractions,use_fusing
672.438706375,671.1336635,0.0,0.0,LDC-39304000,LDC-39304000,faceBased,SOAFusedFaceBasedAssemblyThreaded-4,julia,float64,cpu,true,true
666.415607,673.33109,0.0,0.0,LDC-39304000,LDC-39304000,globalFaceBased,FusedGlobalFaceBased-4,julia,float64,cpu,true,true
1219.441854,1220.282436,0.0,0.0,LDC-39304000,LDC-39304000,batchedFace,FusedBatchedFaceBased-4,julia,float64,cpu,true,true
1514.9856845,1591.4892715,0.0,0.0,LDC-39304000,LDC-39304000,cellBased,FusedCellBased-4,julia,float64,cpu,true,true
time_mean_ms,time_median_ms,gc_time_mean_ms,gc_time_median_ms,case_short,case_long,strategy,variant,language,precision,executor,use_kernelAbstractions,use_fusing
401.15817469230774,403.2919,0.0,0.0,LDC-39304000,LDC-39304000,faceBased,SOAFusedFaceBasedAssemblyThreaded-8,julia,float64,cpu,true,true
409.363699,397.692395,0.0,0.0,LDC-39304000,LDC-39304000,globalFaceBased,FusedGlobalFaceBased-8,julia,float64,cpu,true,true
675.98185425,677.405285,0.0,0.0,LDC-39304000,LDC-39304000,batchedFace,FusedBatchedFaceBased-8,julia,float64,cpu,true,true
1001.6021968,1034.09328,0.0,0.0,LDC-39304000,LDC-39304000,cellBased,FusedCellBased-8,julia,float64,cpu,true,true
