case,cells,time_us,strategy,executor,julia_or_neon,threads,node
LDC_N10,1000.0,1138.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N20,8000.0,1156.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N20,8000.0,1198.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N20,8000.0,1132.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N30,27000.0,1476.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N30,27000.0,1457.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N30,27000.0,1464.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N40,64000.0,2970.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N40,64000.0,2933.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N40,64000.0,2947.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N50,125000.0,4381.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N50,125000.0,4558.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N50,125000.0,4474.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N60,216000.0,6582.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N60,216000.0,6565.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N60,216000.0,6572.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N70,343000.0,9679.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N70,343000.0,9671.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N70,343000.0,9651.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N80,512000.0,13918.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N80,512000.0,13905.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N80,512000.0,13850.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N90,729000.0,23055.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N90,729000.0,23050.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N90,729000.0,23140.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N100,1000000.0,27625.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N100,1000000.0,27578.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N100,1000000.0,27502.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N110,1331000.0,37955.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N110,1331000.0,37998.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N110,1331000.0,37999.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N120,1728000.0,46464.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N120,1728000.0,46539.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N120,1728000.0,46558.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N130,2197000.0,63581.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N130,2197000.0,63601.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N130,2197000.0,63595.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N140,2744000.0,69342.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N140,2744000.0,69398.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N140,2744000.0,69336.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N150,3375000.0,91388.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N150,3375000.0,91395.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N150,3375000.0,91432.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N160,4096000.0,114123.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N160,4096000.0,113965.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N160,4096000.0,114026.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N170,4913000.0,149085.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N170,4913000.0,149027.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N170,4913000.0,149040.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N180,5832000.0,148618.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N180,5832000.0,148745.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N180,5832000.0,148609.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N190,6859000.0,166611.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N190,6859000.0,166742.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N190,6859000.0,166744.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N200,8000000.0,196503.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N200,8000000.0,196349.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N200,8000000.0,196295.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N220,10648000.0,256999.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N220,10648000.0,256865.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N220,10648000.0,256908.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N240,13824000.0,340369.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N240,13824000.0,340250.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N240,13824000.0,340174.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N260,17576000.0,427609.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N260,17576000.0,427368.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N260,17576000.0,427352.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N280,21952000.0,577600.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N280,21952000.0,577681.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N280,21952000.0,577541.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N10,1000.0,1940.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N10,1000.0,1937.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N10,1000.0,1888.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N10,1000.0,1147.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N10,1000.0,1132.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N10,1000.0,1125.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N20,8000.0,1990.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N20,8000.0,1963.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N20,8000.0,1946.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N20,8000.0,1245.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N20,8000.0,1137.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N20,8000.0,1195.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N30,27000.0,2897.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N30,27000.0,2028.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N30,27000.0,2023.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N30,27000.0,1528.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N30,27000.0,1590.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N30,27000.0,1470.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N40,64000.0,2609.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N40,64000.0,2585.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N40,64000.0,2603.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N40,64000.0,2965.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N40,64000.0,2941.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N40,64000.0,2949.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N50,125000.0,3066.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N50,125000.0,3027.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N50,125000.0,3087.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N50,125000.0,4498.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N50,125000.0,4453.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N50,125000.0,4416.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N60,216000.0,4235.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N60,216000.0,4184.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N60,216000.0,4247.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N60,216000.0,6573.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N60,216000.0,6511.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N60,216000.0,6558.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N70,343000.0,5106.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N70,343000.0,5117.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N70,343000.0,5082.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N70,343000.0,9686.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N70,343000.0,9635.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N70,343000.0,9637.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N80,512000.0,6713.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N80,512000.0,6687.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N80,512000.0,6662.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N80,512000.0,13925.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N80,512000.0,13887.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N80,512000.0,13866.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N90,729000.0,8594.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N90,729000.0,8614.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N90,729000.0,8616.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N90,729000.0,23084.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N90,729000.0,23104.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N90,729000.0,23133.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N100,1000000.0,11136.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N100,1000000.0,11096.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N100,1000000.0,11121.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N100,1000000.0,27504.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N100,1000000.0,27547.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N100,1000000.0,27485.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N110,1331000.0,14392.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N110,1331000.0,14359.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N110,1331000.0,14396.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N110,1331000.0,38015.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N110,1331000.0,38158.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N110,1331000.0,37994.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N120,1728000.0,17936.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N120,1728000.0,17912.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N120,1728000.0,17930.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N120,1728000.0,46510.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N120,1728000.0,46517.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N120,1728000.0,46531.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N130,2197000.0,22110.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N130,2197000.0,22141.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N130,2197000.0,22095.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N130,2197000.0,63587.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N130,2197000.0,63622.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N130,2197000.0,63594.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N140,2744000.0,27373.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N140,2744000.0,27376.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N140,2744000.0,27381.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N140,2744000.0,69421.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N140,2744000.0,69428.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N140,2744000.0,69444.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N150,3375000.0,33471.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N150,3375000.0,33541.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N150,3375000.0,33521.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N150,3375000.0,91351.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N150,3375000.0,91358.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N150,3375000.0,91365.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N160,4096000.0,40370.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N160,4096000.0,40444.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N160,4096000.0,40395.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N160,4096000.0,114043.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N160,4096000.0,114036.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N160,4096000.0,114183.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N170,4913000.0,47462.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N170,4913000.0,47329.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N170,4913000.0,47268.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N170,4913000.0,149136.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N170,4913000.0,149196.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N170,4913000.0,149145.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N180,5832000.0,55735.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N180,5832000.0,55797.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N180,5832000.0,55599.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N180,5832000.0,148614.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N180,5832000.0,148708.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N180,5832000.0,148645.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N190,6859000.0,65051.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N190,6859000.0,65166.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N190,6859000.0,65074.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N190,6859000.0,166742.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N190,6859000.0,166567.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N190,6859000.0,166670.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N200,8000000.0,75432.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N200,8000000.0,75289.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N200,8000000.0,75404.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N200,8000000.0,196345.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N200,8000000.0,196328.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N200,8000000.0,196345.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N220,10648000.0,98852.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N220,10648000.0,98793.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N220,10648000.0,98850.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N220,10648000.0,257052.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N220,10648000.0,256837.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N220,10648000.0,256851.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N10,1000.0,2059.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N10,1000.0,2028.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N10,1000.0,2038.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N10,1000.0,1273.0,Face-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N10,1000.0,1262.0,Face-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N10,1000.0,1239.0,Face-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N20,8000.0,2130.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N20,8000.0,2075.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N20,8000.0,2065.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N20,8000.0,1326.0,Face-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N20,8000.0,1324.0,Face-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N20,8000.0,1283.0,Face-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N30,27000.0,2188.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N30,27000.0,2137.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N30,27000.0,2158.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N30,27000.0,1758.0,Face-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N30,27000.0,1649.0,Face-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N30,27000.0,1648.0,Face-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N40,64000.0,2724.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N40,64000.0,2697.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N40,64000.0,2688.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N40,64000.0,3090.0,Face-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N40,64000.0,3081.0,Face-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N40,64000.0,3052.0,Face-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N50,125000.0,3222.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N50,125000.0,3180.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N50,125000.0,3163.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N50,125000.0,4636.0,Face-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N50,125000.0,4624.0,Face-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N50,125000.0,4587.0,Face-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N60,216000.0,4370.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N60,216000.0,4347.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N60,216000.0,4350.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N60,216000.0,6783.0,Face-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N60,216000.0,6849.0,Face-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N60,216000.0,6767.0,Face-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N70,343000.0,5297.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N70,343000.0,5237.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N70,343000.0,5232.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N70,343000.0,9845.0,Face-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N70,343000.0,9861.0,Face-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N70,343000.0,9925.0,Face-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N80,512000.0,6945.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N80,512000.0,6875.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N80,512000.0,6916.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N80,512000.0,14232.0,Face-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N80,512000.0,14178.0,Face-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N80,512000.0,14220.0,Face-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N240,13824000.0,127271.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N240,13824000.0,127268.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N240,13824000.0,127413.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N240,13824000.0,340251.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N240,13824000.0,340208.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N240,13824000.0,340124.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N90,729000.0,8828.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N90,729000.0,8794.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N90,729000.0,8751.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N90,729000.0,23458.0,Face-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N90,729000.0,23368.0,Face-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N90,729000.0,23340.0,Face-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N100,1000000.0,11107.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N100,1000000.0,11090.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N100,1000000.0,11091.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N100,1000000.0,27808.0,Face-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N100,1000000.0,27837.0,Face-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N100,1000000.0,27676.0,Face-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N110,1331000.0,14412.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N110,1331000.0,14355.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N110,1331000.0,14352.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N110,1331000.0,38174.0,Face-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N110,1331000.0,38204.0,Face-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N110,1331000.0,38167.0,Face-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N120,1728000.0,17932.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N120,1728000.0,17937.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N120,1728000.0,17922.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N120,1728000.0,46891.0,Face-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N120,1728000.0,46896.0,Face-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N120,1728000.0,46962.0,Face-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N130,2197000.0,22140.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N130,2197000.0,22200.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N130,2197000.0,22117.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N130,2197000.0,63958.0,Face-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N130,2197000.0,63952.0,Face-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N130,2197000.0,63910.0,Face-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N140,2744000.0,27359.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N140,2744000.0,27337.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N140,2744000.0,27297.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N140,2744000.0,69870.0,Face-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N140,2744000.0,69893.0,Face-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N140,2744000.0,69818.0,Face-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N260,17576000.0,160287.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N260,17576000.0,160267.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N260,17576000.0,160224.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N260,17576000.0,427503.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N260,17576000.0,427728.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N260,17576000.0,427461.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N150,3375000.0,33483.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N150,3375000.0,33424.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N150,3375000.0,33470.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N150,3375000.0,91855.0,Face-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N150,3375000.0,91866.0,Face-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N150,3375000.0,91913.0,Face-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N160,4096000.0,40495.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N160,4096000.0,40487.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N160,4096000.0,40394.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N160,4096000.0,114637.0,Face-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N160,4096000.0,114603.0,Face-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N160,4096000.0,114609.0,Face-Based,GPU,NeoN,,gpu-nvidia-h100
