case,cells,time_us,strategy,executor,julia_or_neon,threads,node,nnz
LDC_N260,17576000.0,22418.0,Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N260,17576000.0,22921.0,Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N260,17576000.0,39267.0,Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N260,17576000.0,39236.0,Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N260,17576000.0,39209.0,Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N260,17576000.0,10292.0,Face-Based,GPU,JuNe,1.0,gpu-nvidia-h200,
LDC_N260,17576000.0,10275.0,Face-Based,GPU,JuNe,1.0,gpu-nvidia-h200,
LDC_N260,17576000.0,10264.0,Face-Based,GPU,JuNe,1.0,gpu-nvidia-h200,
LDC_N260,17576000.0,16444.0,Cell-Based,GPU,JuNe,1.0,gpu-nvidia-h200,
LDC_N260,17576000.0,16195.0,Cell-Based,GPU,JuNe,1.0,gpu-nvidia-h200,
LDC_N260,17576000.0,17016.0,Cell-Based,GPU,JuNe,1.0,gpu-nvidia-h200,
LDC_N280,21952000.0,23591.0,Fused Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,
LDC_N280,21952000.0,23542.0,Fused Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,
LDC_N280,21952000.0,23556.0,Fused Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,
LDC_N280,21952000.0,27648.0,Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h100,
LDC_N280,21952000.0,28215.0,Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h100,
LDC_N280,21952000.0,27631.0,Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h100,
LDC_N280,21952000.0,51924.0,Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,
LDC_N280,21952000.0,51928.0,Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,
LDC_N280,21952000.0,51993.0,Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,
LDC_N280,21952000.0,12621.0,Face-Based,GPU,JuNe,1.0,gpu-nvidia-h100,
LDC_N280,21952000.0,12590.0,Face-Based,GPU,JuNe,1.0,gpu-nvidia-h100,
LDC_N280,21952000.0,12620.0,Face-Based,GPU,JuNe,1.0,gpu-nvidia-h100,
LDC_N280,21952000.0,21164.0,Cell-Based,GPU,JuNe,1.0,gpu-nvidia-h100,
LDC_N280,21952000.0,20569.0,Cell-Based,GPU,JuNe,1.0,gpu-nvidia-h100,
LDC_N280,21952000.0,20819.0,Cell-Based,GPU,JuNe,1.0,gpu-nvidia-h100,
LDC_N280,21952000.0,22921.0,Fused Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N280,21952000.0,22867.0,Fused Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N280,21952000.0,22869.0,Fused Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N280,21952000.0,28430.0,Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N280,21952000.0,27963.0,Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N280,21952000.0,27532.0,Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N280,21952000.0,51247.0,Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N280,21952000.0,51196.0,Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N280,21952000.0,51193.0,Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N280,21952000.0,12765.0,Face-Based,GPU,JuNe,1.0,gpu-nvidia-h200,
LDC_N280,21952000.0,12753.0,Face-Based,GPU,JuNe,1.0,gpu-nvidia-h200,
LDC_N280,21952000.0,12752.0,Face-Based,GPU,JuNe,1.0,gpu-nvidia-h200,
LDC_N280,21952000.0,19672.0,Cell-Based,GPU,JuNe,1.0,gpu-nvidia-h200,
LDC_N280,21952000.0,20708.0,Cell-Based,GPU,JuNe,1.0,gpu-nvidia-h200,
LDC_N280,21952000.0,19683.0,Cell-Based,GPU,JuNe,1.0,gpu-nvidia-h200,
LDC_N300,27000000.0,25851.0,Fused Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N300,27000000.0,25798.0,Fused Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N300,27000000.0,25817.0,Fused Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N300,27000000.0,33499.0,Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N300,27000000.0,33651.0,Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N300,27000000.0,33608.0,Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N300,27000000.0,57804.0,Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N300,27000000.0,57711.0,Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N300,27000000.0,57723.0,Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N300,27000000.0,15707.0,Face-Based,GPU,JuNe,1.0,gpu-nvidia-h200,
LDC_N300,27000000.0,15695.0,Face-Based,GPU,JuNe,1.0,gpu-nvidia-h200,
LDC_N300,27000000.0,15700.0,Face-Based,GPU,JuNe,1.0,gpu-nvidia-h200,
LDC_N300,27000000.0,23878.0,Cell-Based,GPU,JuNe,1.0,gpu-nvidia-h200,
LDC_N300,27000000.0,24935.0,Cell-Based,GPU,JuNe,1.0,gpu-nvidia-h200,
LDC_N300,27000000.0,24152.0,Cell-Based,GPU,JuNe,1.0,gpu-nvidia-h200,
,,,,,,,,
LDC_N320,32768000.0,37616.0,Fused Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N320,32768000.0,37592.0,Fused Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N320,32768000.0,37576.0,Fused Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N320,32768000.0,41411.0,Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N320,32768000.0,42729.0,Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N320,32768000.0,42636.0,Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N320,32768000.0,83537.0,Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N320,32768000.0,83521.0,Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N320,32768000.0,83520.0,Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N320,32768000.0,19311.0,Face-Based,GPU,JuNe,1.0,gpu-nvidia-h200,
LDC_N320,32768000.0,19288.0,Face-Based,GPU,JuNe,1.0,gpu-nvidia-h200,
LDC_N320,32768000.0,19278.0,Face-Based,GPU,JuNe,1.0,gpu-nvidia-h200,
LDC_N320,32768000.0,30146.0,Cell-Based,GPU,JuNe,1.0,gpu-nvidia-h200,
LDC_N320,32768000.0,28626.0,Cell-Based,GPU,JuNe,1.0,gpu-nvidia-h200,
LDC_N320,32768000.0,28711.0,Cell-Based,GPU,JuNe,1.0,gpu-nvidia-h200,
LDC_N320,32768000.0,39039.0,Fused Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,
LDC_N320,32768000.0,38980.0,Fused Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,
LDC_N320,32768000.0,39001.0,Fused Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,
LDC_N320,32768000.0,43324.0,Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h100,
LDC_N320,32768000.0,41966.0,Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h100,
LDC_N320,32768000.0,42646.0,Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h100,
LDC_N320,32768000.0,84989.0,Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,
LDC_N320,32768000.0,85024.0,Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,
LDC_N320,32768000.0,85015.0,Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,
LDC_N320,32768000.0,19059.0,Face-Based,GPU,JuNe,1.0,gpu-nvidia-h100,
LDC_N320,32768000.0,19033.0,Face-Based,GPU,JuNe,1.0,gpu-nvidia-h100,
LDC_N320,32768000.0,19050.0,Face-Based,GPU,JuNe,1.0,gpu-nvidia-h100,
LDC_N320,32768000.0,30927.0,Cell-Based,GPU,JuNe,1.0,gpu-nvidia-h100,
LDC_N320,32768000.0,29951.0,Cell-Based,GPU,JuNe,1.0,gpu-nvidia-h100,
LDC_N320,32768000.0,29918.0,Cell-Based,GPU,JuNe,1.0,gpu-nvidia-h100,
LDC_N340,39304000.0,42531.0,Fused Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N340,39304000.0,42461.0,Fused Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N340,39304000.0,42427.0,Fused Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N340,39304000.0,48795.0,Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N340,39304000.0,48679.0,Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N340,39304000.0,48997.0,Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N340,39304000.0,97057.0,Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N340,39304000.0,97041.0,Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N340,39304000.0,97049.0,Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N340,39304000.0,23471.0,Face-Based,GPU,JuNe,1.0,gpu-nvidia-h200,
LDC_N340,39304000.0,23461.0,Face-Based,GPU,JuNe,1.0,gpu-nvidia-h200,
LDC_N340,39304000.0,23471.0,Face-Based,GPU,JuNe,1.0,gpu-nvidia-h200,
LDC_N340,39304000.0,34470.0,Cell-Based,GPU,JuNe,1.0,gpu-nvidia-h200,
LDC_N340,39304000.0,34249.0,Cell-Based,GPU,JuNe,1.0,gpu-nvidia-h200,
LDC_N340,39304000.0,34419.0,Cell-Based,GPU,JuNe,1.0,gpu-nvidia-h200,
LDC_N340,39304000.0,43759.0,Fused Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,
LDC_N340,39304000.0,43720.0,Fused Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,
LDC_N340,39304000.0,43672.0,Fused Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,
LDC_N340,39304000.0,49484.0,Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h100,
LDC_N340,39304000.0,49942.0,Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h100,
LDC_N340,39304000.0,49841.0,Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h100,
LDC_N340,39304000.0,98233.0,Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,
LDC_N340,39304000.0,98287.0,Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,
LDC_N340,39304000.0,98235.0,Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,
LDC_N340,39304000.0,23285.0,Face-Based,GPU,JuNe,1.0,gpu-nvidia-h100,
LDC_N340,39304000.0,23195.0,Face-Based,GPU,JuNe,1.0,gpu-nvidia-h100,
LDC_N340,39304000.0,23201.0,Face-Based,GPU,JuNe,1.0,gpu-nvidia-h100,
LDC_N340,39304000.0,35785.0,Cell-Based,GPU,JuNe,1.0,gpu-nvidia-h100,
LDC_N340,39304000.0,35480.0,Cell-Based,GPU,JuNe,1.0,gpu-nvidia-h100,
LDC_N340,39304000.0,37139.0,Cell-Based,GPU,JuNe,1.0,gpu-nvidia-h100,
LDC_N360,46656000.0,46792.0,Fused Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N360,46656000.0,46707.0,Fused Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N360,46656000.0,46708.0,Fused Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N360,46656000.0,59827.0,Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N360,46656000.0,58478.0,Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N360,46656000.0,59745.0,Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N360,46656000.0,107089.0,Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N360,46656000.0,107019.0,Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N360,46656000.0,107034.0,Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N360,46656000.0,28343.0,Face-Based,GPU,JuNe,1.0,gpu-nvidia-h200,
LDC_N360,46656000.0,28332.0,Face-Based,GPU,JuNe,1.0,gpu-nvidia-h200,
LDC_N360,46656000.0,28335.0,Face-Based,GPU,JuNe,1.0,gpu-nvidia-h200,
LDC_N360,46656000.0,40754.0,Cell-Based,GPU,JuNe,1.0,gpu-nvidia-h200,
LDC_N360,46656000.0,40679.0,Cell-Based,GPU,JuNe,1.0,gpu-nvidia-h200,
LDC_N360,46656000.0,40616.0,Cell-Based,GPU,JuNe,1.0,gpu-nvidia-h200,
LDC_N360,46656000.0,47788.0,Fused Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,
LDC_N360,46656000.0,47670.0,Fused Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,
LDC_N360,46656000.0,47608.0,Fused Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,
LDC_N360,46656000.0,59001.0,Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h100,
LDC_N360,46656000.0,59517.0,Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h100,
LDC_N360,46656000.0,59211.0,Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h100,
LDC_N360,46656000.0,107390.0,Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,
LDC_N360,46656000.0,107298.0,Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,
LDC_N360,46656000.0,107310.0,Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,
LDC_N360,46656000.0,27989.0,Face-Based,GPU,JuNe,1.0,gpu-nvidia-h100,
LDC_N360,46656000.0,27952.0,Face-Based,GPU,JuNe,1.0,gpu-nvidia-h100,
LDC_N360,46656000.0,27948.0,Face-Based,GPU,JuNe,1.0,gpu-nvidia-h100,
LDC_N360,46656000.0,43842.0,Cell-Based,GPU,JuNe,1.0,gpu-nvidia-h100,
LDC_N360,46656000.0,41915.0,Cell-Based,GPU,JuNe,1.0,gpu-nvidia-h100,
LDC_N360,46656000.0,42148.0,Cell-Based,GPU,JuNe,1.0,gpu-nvidia-h100,
LDC_N380,54872000.0,64653.0,Fused Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N380,54872000.0,64622.0,Fused Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N380,54872000.0,64658.0,Fused Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N380,54872000.0,69020.0,Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N380,54872000.0,70577.0,Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N380,54872000.0,69245.0,Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N380,54872000.0,146423.0,Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N380,54872000.0,146331.0,Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N380,54872000.0,146289.0,Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N380,54872000.0,33566.0,Face-Based,GPU,JuNe,1.0,gpu-nvidia-h200,
LDC_N380,54872000.0,33534.0,Face-Based,GPU,JuNe,1.0,gpu-nvidia-h200,
LDC_N380,54872000.0,33535.0,Face-Based,GPU,JuNe,1.0,gpu-nvidia-h200,
LDC_N380,54872000.0,47790.0,Cell-Based,GPU,JuNe,1.0,gpu-nvidia-h200,
LDC_N380,54872000.0,47237.0,Cell-Based,GPU,JuNe,1.0,gpu-nvidia-h200,
LDC_N380,54872000.0,47703.0,Cell-Based,GPU,JuNe,1.0,gpu-nvidia-h200,
LDC_N400,64000000.0,80820.0,Fused Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N400,64000000.0,80725.0,Fused Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N400,64000000.0,80705.0,Fused Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N400,64000000.0,81967.0,Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N400,64000000.0,80079.0,Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N400,64000000.0,81703.0,Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N400,64000000.0,181788.0,Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N400,64000000.0,181744.0,Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N400,64000000.0,181795.0,Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,
LDC_N400,64000000.0,39256.0,Face-Based,GPU,JuNe,1.0,gpu-nvidia-h200,
LDC_N400,64000000.0,39215.0,Face-Based,GPU,JuNe,1.0,gpu-nvidia-h200,
LDC_N400,64000000.0,39219.0,Face-Based,GPU,JuNe,1.0,gpu-nvidia-h200,
LDC_N400,64000000.0,55316.0,Cell-Based,GPU,JuNe,1.0,gpu-nvidia-h200,
LDC_N400,64000000.0,55100.0,Cell-Based,GPU,JuNe,1.0,gpu-nvidia-h200,
LDC_N400,64000000.0,55236.0,Cell-Based,GPU,JuNe,1.0,gpu-nvidia-h200,
,,,,,,,,
LDC_N100,1000000.0,1263.0,Face-Based,GPU,JuNe,1.0,gpu-nvidia-h100,6940000.0
LDC_N100,1000000.0,1084.0,Face-Based,GPU,JuNe,1.0,gpu-nvidia-h100,6940000.0
LDC_N100,1000000.0,1081.0,Face-Based,GPU,JuNe,1.0,gpu-nvidia-h100,6940000.0
LDC_N100,1000000.0,1384.0,Fused Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,6940000.0
LDC_N100,1000000.0,1340.0,Fused Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,6940000.0
LDC_N100,1000000.0,1342.0,Fused Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,6940000.0
LDC_N100,1000000.0,1858.0,Cell-Based,GPU,JuNe,1.0,gpu-nvidia-h100,6940000.0
LDC_N100,1000000.0,1771.0,Cell-Based,GPU,JuNe,1.0,gpu-nvidia-h100,6940000.0
LDC_N100,1000000.0,1823.0,Cell-Based,GPU,JuNe,1.0,gpu-nvidia-h100,6940000.0
LDC_N100,1000000.0,2110.0,Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h100,6940000.0
LDC_N100,1000000.0,2092.0,Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h100,6940000.0
LDC_N100,1000000.0,2126.0,Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h100,6940000.0
LDC_N100,1000000.0,3267.0,Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,6940000.0
LDC_N100,1000000.0,3206.0,Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,6940000.0
LDC_N100,1000000.0,3195.0,Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,6940000.0
,,,,,,,,
LDC_N300,27000000.0,15567.0,Face-Based,GPU,JuNe,1.0,gpu-nvidia-h100,
LDC_N300,27000000.0,15589.0,Face-Based,GPU,JuNe,1.0,gpu-nvidia-h100,
LDC_N300,27000000.0,15535.0,Face-Based,GPU,JuNe,1.0,gpu-nvidia-h100,
LDC_N300,27000000.0,24687.0,Cell-Based,GPU,JuNe,1.0,gpu-nvidia-h100,
LDC_N300,27000000.0,24864.0,Cell-Based,GPU,JuNe,1.0,gpu-nvidia-h100,
LDC_N300,27000000.0,25740.0,Cell-Based,GPU,JuNe,1.0,gpu-nvidia-h100,
LDC_N300,27000000.0,26419.0,Fused Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,
LDC_N300,27000000.0,26362.0,Fused Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,
LDC_N300,27000000.0,26355.0,Fused Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,
LDC_N300,27000000.0,34952.0,Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h100,
LDC_N300,27000000.0,34174.0,Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h100,
LDC_N300,27000000.0,33911.0,Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h100,
LDC_N300,27000000.0,58109.0,Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,
LDC_N300,27000000.0,58020.0,Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,
LDC_N300,27000000.0,58027.0,Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,
,,,,,,,,
LDC_N100,1000000.0,1109.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h200,6940000.0
LDC_N100,1000000.0,1135.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h200,6940000.0
LDC_N100,1000000.0,1127.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h200,6940000.0
LDC_N100,1000000.0,2877.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,6940000.0
LDC_N100,1000000.0,2849.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,6940000.0
LDC_N100,1000000.0,2836.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,6940000.0
LDC_N10,1000.0,96.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h200,6400.0
LDC_N10,1000.0,92.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h200,6400.0
LDC_N10,1000.0,90.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h200,6400.0
LDC_N10,1000.0,430.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,6400.0
LDC_N10,1000.0,411.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,6400.0
LDC_N10,1000.0,405.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,6400.0
LDC_N20,8000.0,96.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h200,53600.0
LDC_N20,8000.0,93.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h200,53600.0
LDC_N20,8000.0,93.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h200,53600.0
LDC_N20,8000.0,429.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,53600.0
LDC_N20,8000.0,414.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,53600.0
LDC_N20,8000.0,407.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,53600.0
LDC_N30,27000.0,110.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h200,183600.0
LDC_N30,27000.0,100.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h200,183600.0
LDC_N30,27000.0,102.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h200,183600.0
LDC_N30,27000.0,479.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,183600.0
LDC_N30,27000.0,470.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,183600.0
LDC_N30,27000.0,445.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,183600.0
LDC_N40,64000.0,380.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h200,438400.0
LDC_N40,64000.0,359.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h200,438400.0
LDC_N40,64000.0,368.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h200,438400.0
LDC_N40,64000.0,1066.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,438400.0
LDC_N40,64000.0,1057.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,438400.0
LDC_N40,64000.0,1039.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,438400.0
LDC_N50,125000.0,397.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h200,860000.0
LDC_N50,125000.0,386.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h200,860000.0
LDC_N50,125000.0,385.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h200,860000.0
LDC_N50,125000.0,1169.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,860000.0
LDC_N50,125000.0,1164.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,860000.0
LDC_N50,125000.0,1152.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,860000.0
LDC_N60,216000.0,491.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h200,1490400.0
LDC_N60,216000.0,489.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h200,1490400.0
LDC_N60,216000.0,491.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h200,1490400.0
LDC_N60,216000.0,1353.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,1490400.0
LDC_N60,216000.0,1339.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,1490400.0
LDC_N60,216000.0,1325.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,1490400.0
LDC_N70,343000.0,591.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h200,2371600.0
LDC_N70,343000.0,578.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h200,2371600.0
LDC_N70,343000.0,589.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h200,2371600.0
LDC_N70,343000.0,1617.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,2371600.0
LDC_N70,343000.0,1578.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,2371600.0
LDC_N70,343000.0,1570.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,2371600.0
LDC_N80,512000.0,729.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h200,3545600.0
LDC_N80,512000.0,726.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h200,3545600.0
LDC_N80,512000.0,708.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h200,3545600.0
LDC_N80,512000.0,1939.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,3545600.0
LDC_N80,512000.0,1884.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,3545600.0
LDC_N80,512000.0,1875.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,3545600.0
LDC_N90,729000.0,923.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h200,5054400.0
LDC_N90,729000.0,927.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h200,5054400.0
LDC_N90,729000.0,928.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h200,5054400.0
LDC_N90,729000.0,2663.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,5054400.0
LDC_N90,729000.0,2627.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,5054400.0
