time_mean_ms,time_median_ms,gc_time_mean_ms,gc_time_median_ms,case,case_long,strategy,variant,language,precision,executor,use_kernelAbstractions,use_fusing,Threads
1.8221010860058309,1.816733,0.0,0.0,LDC-343000,LDC-343000,globalFaceBased,DynamicCDF,julia,float64,cpu,true,true,8
1.905996480747236,1.900272,0.0,0.0,LDC-343000,LDC-343000,globalFaceBased,PrecalculatedWeightsCDF,julia,float64,cpu,true,true,8
1.7513439506129598,1.738019,0.0,0.0,LDC-343000,LDC-343000,globalFaceBased,HardCodedUpwind,julia,float64,cpu,true,true,8
2.8623757052089296,2.862456,0.0,0.0,LDC-343000,LDC-343000,globalFaceBased,Fused,julia,float64,cpu,true,true,8
2.163750692340978,2.163004,0.0,0.0,LDC-343000,LDC-343000,batchedFace,HardCodedCDF,julia,float64,cpu,true,true,8
2.1809020296554733,2.172527,0.0,0.0,LDC-343000,LDC-343000,batchedFace,DynamicUpwind,julia,float64,cpu,true,true,8
2.3518453118532454,2.350101,0.0,0.0,LDC-343000,LDC-343000,batchedFace,PrecalculatedWeightsUpwind,julia,float64,cpu,true,true,8
2.1633191700562526,2.161221,0.0,0.0,LDC-343000,LDC-343000,batchedFace,DynamicCDF,julia,float64,cpu,true,true,8
2.3527328611764706,2.351723,0.0,0.0,LDC-343000,LDC-343000,batchedFace,PrecalculatedWeightsCDF,julia,float64,cpu,true,true,8
2.1800282602441152,2.1781545,0.0,0.0,LDC-343000,LDC-343000,batchedFace,HardCodedUpwind,julia,float64,cpu,true,true,8
3.003578392792793,3.005041,0.0,0.0,LDC-343000,LDC-343000,batchedFace,Fused,julia,float64,cpu,true,true,8
4.558419776663628,4.476734,0.07506455423883318,0.0,LDC-343000,LDC-343000,cellBased,HardCodedCDF,julia,float64,cpu,true,true,8
4.548009849090908,4.4710065,0.0739945590909091,0.0,LDC-343000,LDC-343000,cellBased,DynamicUpwind,julia,float64,cpu,true,true,8
4.693424689493433,4.611615,0.07487582833020638,0.0,LDC-343000,LDC-343000,cellBased,PrecalculatedWeightsUpwind,julia,float64,cpu,true,true,8
4.5932106005509645,4.508267,0.07625414233241505,0.0,LDC-343000,LDC-343000,cellBased,DynamicCDF,julia,float64,cpu,true,true,8
4.7146443760603205,4.63396,0.0753359245994345,0.0,LDC-343000,LDC-343000,cellBased,PrecalculatedWeightsCDF,julia,float64,cpu,true,true,8
4.579917875457875,4.504252,0.07638662454212454,0.0,LDC-343000,LDC-343000,cellBased,HardCodedUpwind,julia,float64,cpu,true,true,8
4.296540571305842,4.2226,0.07673449656357388,0.0,LDC-343000,LDC-343000,cellBased,Fused,julia,float64,cpu,true,true,8
0.3099024722,0.3708045,0.0,0.0,LDC-343000,LDC-343000,faceBased,HardCodedCDF,julia,float64,cpu,true,true,16
0.36094632569999996,0.387152,0.0,0.0,LDC-343000,LDC-343000,faceBased,DynamicUpwind,julia,float64,cpu,true,true,16
0.3581762026,0.393486,0.0,0.0,LDC-343000,LDC-343000,faceBased,PrecalculatedWeightsUpwind,julia,float64,cpu,true,true,16
0.3413756217,0.3826365,0.0,0.0,LDC-343000,LDC-343000,faceBased,DynamicCDF,julia,float64,cpu,true,true,16
0.35297874440000004,0.393441,0.0,0.0,LDC-343000,LDC-343000,faceBased,PrecalculatedWeightsCDF,julia,float64,cpu,true,true,16
0.3511915492,0.391388,0.0,0.0,LDC-343000,LDC-343000,faceBased,HardCodedUpwind,julia,float64,cpu,true,true,16
0.3794086322,0.402924,0.0,0.0,LDC-343000,LDC-343000,faceBased,Fused,julia,float64,cpu,true,true,16
1.0375196460452565,1.03339,0.0,0.0,LDC-343000,LDC-343000,globalFaceBased,HardCodedCDF,julia,float64,cpu,true,true,16
0.9994630498,0.997586,0.0,0.0,LDC-343000,LDC-343000,globalFaceBased,DynamicUpwind,julia,float64,cpu,true,true,16
1.154014777880397,1.155759,0.0,0.0,LDC-343000,LDC-343000,globalFaceBased,PrecalculatedWeightsUpwind,julia,float64,cpu,true,true,16
1.013168731198054,1.01126,0.0,0.0,LDC-343000,LDC-343000,globalFaceBased,DynamicCDF,julia,float64,cpu,true,true,16
1.150535973296501,1.151949,0.0,0.0,LDC-343000,LDC-343000,globalFaceBased,PrecalculatedWeightsCDF,julia,float64,cpu,true,true,16
0.9994397552000001,0.998192,0.0,0.0,LDC-343000,LDC-343000,globalFaceBased,HardCodedUpwind,julia,float64,cpu,true,true,16
