time_mean_ms,time_median_ms,gc_time_mean_ms,gc_time_median_ms,case_short,case_long,strategy,variant,language,precision,executor,use_kernelAbstractions,use_fusing,Threads
2.7642783739612184,2.75902,0.0,0.0,LDC-5832000,LDC-5832000,cellBased,Fused,julia,float64,gpu,true,true,1
5.445078652883569,5.444446,0.0,0.0,LDC-17576000,LDC-17576000,faceBased,HardCodedCDF,julia,float64,gpu,true,true,1
5.446880279956427,5.448536,0.0,0.0,LDC-17576000,LDC-17576000,faceBased,DynamicUpwind,julia,float64,gpu,true,true,1
5.641694718151071,5.642986,0.0,0.0,LDC-17576000,LDC-17576000,faceBased,PrecalculatedWeightsUpwind,julia,float64,gpu,true,true,1
5.4189666641386784,5.419386,0.0,0.0,LDC-17576000,LDC-17576000,faceBased,DynamicCDF,julia,float64,gpu,true,true,1
5.642275790304398,5.642525,0.0,0.0,LDC-17576000,LDC-17576000,faceBased,PrecalculatedWeightsCDF,julia,float64,gpu,true,true,1
5.416619671722644,5.415387,0.0,0.0,LDC-17576000,LDC-17576000,faceBased,HardCodedUpwind,julia,float64,gpu,true,true,1
5.429921309446254,5.419284,0.0,0.0,LDC-17576000,LDC-17576000,faceBased,Fused,julia,float64,gpu,true,true,1
1.9945994384984025,1.8962235,0.0,0.0,LDC-17576000,LDC-17576000,batchedFace,HardCodedCDF,julia,float64,gpu,true,true,1
1.7879537142857143,1.682905,0.0,0.0,LDC-17576000,LDC-17576000,batchedFace,DynamicUpwind,julia,float64,gpu,true,true,1
1.8720640108736408,1.765995,0.0,0.0,LDC-17576000,LDC-17576000,batchedFace,PrecalculatedWeightsUpwind,julia,float64,gpu,true,true,1
1.7555469525483305,1.671854,0.0,0.0,LDC-17576000,LDC-17576000,batchedFace,DynamicCDF,julia,float64,gpu,true,true,1
1.8704894297489696,1.764962,0.0,0.0,LDC-17576000,LDC-17576000,batchedFace,PrecalculatedWeightsCDF,julia,float64,gpu,true,true,1
1.7699306162296244,1.669842,0.0,0.0,LDC-17576000,LDC-17576000,batchedFace,HardCodedUpwind,julia,float64,gpu,true,true,1
1.7337440381547,1.712914,0.0,0.0,LDC-17576000,LDC-17576000,batchedFace,Fused,julia,float64,gpu,true,true,1
6.1726651,6.1730025,0.0,0.0,LDC-17576000,LDC-17576000,cellBased,HardCodedCDF,julia,float64,gpu,true,true,1
7.281284317321689,7.274998,0.0,0.0,LDC-17576000,LDC-17576000,cellBased,DynamicUpwind,julia,float64,gpu,true,true,1
7.632646230182927,7.631896,0.0,0.0,LDC-17576000,LDC-17576000,cellBased,PrecalculatedWeightsUpwind,julia,float64,gpu,true,true,1
7.169178239255014,7.168568,0.0,0.0,LDC-17576000,LDC-17576000,cellBased,DynamicCDF,julia,float64,gpu,true,true,1
7.645489211009175,7.636469,0.0,0.0,LDC-17576000,LDC-17576000,cellBased,PrecalculatedWeightsCDF,julia,float64,gpu,true,true,1
7.269329684593023,7.2705955,0.0,0.0,LDC-17576000,LDC-17576000,cellBased,HardCodedUpwind,julia,float64,gpu,true,true,1
7.458915278688525,7.459849,0.0,0.0,LDC-17576000,LDC-17576000,cellBased,Fused,julia,float64,gpu,true,true,1
4.307957070628769,4.305228,0.0,0.0,LDC-13824000,LDC-13824000,faceBased,HardCodedCDF,julia,float64,gpu,true,true,1
4.304168789156627,4.300069,0.0,0.0,LDC-13824000,LDC-13824000,faceBased,DynamicUpwind,julia,float64,gpu,true,true,1
4.45316477203918,4.44914,0.0,0.0,LDC-13824000,LDC-13824000,faceBased,PrecalculatedWeightsUpwind,julia,float64,gpu,true,true,1
4.28563549957155,4.276296,0.0,0.0,LDC-13824000,LDC-13824000,faceBased,DynamicCDF,julia,float64,gpu,true,true,1
4.460844964317573,4.448386,0.0,0.0,LDC-13824000,LDC-13824000,faceBased,PrecalculatedWeightsCDF,julia,float64,gpu,true,true,1
4.288993056603774,4.2725725,0.0,0.0,LDC-13824000,LDC-13824000,faceBased,HardCodedUpwind,julia,float64,gpu,true,true,1
4.278751697177075,4.275613,0.0,0.0,LDC-13824000,LDC-13824000,faceBased,Fused,julia,float64,gpu,true,true,1
1.6252230123657663,1.527983,0.0,0.0,LDC-13824000,LDC-13824000,batchedFace,HardCodedCDF,julia,float64,gpu,true,true,1
1.454287420332071,1.358341,0.0,0.0,LDC-13824000,LDC-13824000,batchedFace,DynamicUpwind,julia,float64,gpu,true,true,1
1.526111442237164,1.425313,0.0,0.0,LDC-13824000,LDC-13824000,batchedFace,PrecalculatedWeightsUpwind,julia,float64,gpu,true,true,1
1.4551746858058874,1.359858,0.0,0.0,LDC-13824000,LDC-13824000,batchedFace,DynamicCDF,julia,float64,gpu,true,true,1
1.518374888381995,1.421836,0.0,0.0,LDC-13824000,LDC-13824000,batchedFace,PrecalculatedWeightsCDF,julia,float64,gpu,true,true,1
1.445747396641575,1.3530685,0.0,0.0,LDC-13824000,LDC-13824000,batchedFace,HardCodedUpwind,julia,float64,gpu,true,true,1
1.3858617934571664,1.380341,0.0,0.0,LDC-13824000,LDC-13824000,batchedFace,Fused,julia,float64,gpu,true,true,1
4.952847007920792,4.944981,0.0,0.0,LDC-13824000,LDC-13824000,cellBased,HardCodedCDF,julia,float64,gpu,true,true,1
5.811315166085946,5.812917,0.0,0.0,LDC-13824000,LDC-13824000,cellBased,DynamicUpwind,julia,float64,gpu,true,true,1
6.092890834348355,6.085035,0.0,0.0,LDC-13824000,LDC-13824000,cellBased,PrecalculatedWeightsUpwind,julia,float64,gpu,true,true,1
5.7273250847651775,5.728198,0.0,0.0,LDC-13824000,LDC-13824000,cellBased,DynamicCDF,julia,float64,gpu,true,true,1
6.088448925790754,6.087042,0.0,0.0,LDC-13824000,LDC-13824000,cellBased,PrecalculatedWeightsCDF,julia,float64,gpu,true,true,1
5.815213910465117,5.808788,0.0,0.0,LDC-13824000,LDC-13824000,cellBased,HardCodedUpwind,julia,float64,gpu,true,true,1
5.908254761511216,5.880206,0.0,0.0,LDC-13824000,LDC-13824000,cellBased,Fused,julia,float64,gpu,true,true,1
0.0605275168,0.06037,0.0,0.0,LDC-125000,LDC-125000,faceBased,HardCodedCDF,julia,float64,gpu,true,true,1
0.0617217891,0.0613215,0.0,0.0,LDC-125000,LDC-125000,faceBased,DynamicUpwind,julia,float64,gpu,true,true,1
0.0624762338,0.06229,0.0,0.0,LDC-125000,LDC-125000,faceBased,PrecalculatedWeightsUpwind,julia,float64,gpu,true,true,1
0.0610740767,0.060883,0.0,0.0,LDC-125000,LDC-125000,faceBased,DynamicCDF,julia,float64,gpu,true,true,1
0.0630696779,0.062939,0.0,0.0,LDC-125000,LDC-125000,faceBased,PrecalculatedWeightsCDF,julia,float64,gpu,true,true,1
0.0603069157,0.060167,0.0,0.0,LDC-125000,LDC-125000,faceBased,HardCodedUpwind,julia,float64,gpu,true,true,1
0.060613160199999995,0.06048,0.0,0.0,LDC-125000,LDC-125000,faceBased,Fused,julia,float64,gpu,true,true,1
0.1127620071,0.111647,0.0,0.0,LDC-125000,LDC-125000,batchedFace,HardCodedCDF,julia,float64,gpu,true,true,1
0.11501430929999999,0.114162,0.0,0.0,LDC-125000,LDC-125000,batchedFace,DynamicUpwind,julia,float64,gpu,true,true,1
0.1115261032,0.1104965,0.0,0.0,LDC-125000,LDC-125000,batchedFace,PrecalculatedWeightsUpwind,julia,float64,gpu,true,true,1
0.1135649195,0.113003,0.0,0.0,LDC-125000,LDC-125000,batchedFace,DynamicCDF,julia,float64,gpu,true,true,1
0.1115334274,0.110976,0.0,0.0,LDC-125000,LDC-125000,batchedFace,PrecalculatedWeightsCDF,julia,float64,gpu,true,true,1
0.1101365205,0.1097765,0.0,0.0,LDC-125000,LDC-125000,batchedFace,HardCodedUpwind,julia,float64,gpu,true,true,1
0.1116663239,0.111211,0.0,0.0,LDC-125000,LDC-125000,batchedFace,Fused,julia,float64,gpu,true,true,1
0.1096978498,0.108842,0.0,0.0,LDC-125000,LDC-125000,cellBased,HardCodedCDF,julia,float64,gpu,true,true,1
0.1056609948,0.105418,0.0,0.0,LDC-125000,LDC-125000,cellBased,DynamicUpwind,julia,float64,gpu,true,true,1
0.11423653119999999,0.1111965,0.0,0.0,LDC-125000,LDC-125000,cellBased,PrecalculatedWeightsUpwind,julia,float64,gpu,true,true,1
0.10434303810000001,0.104091,0.0,0.0,LDC-125000,LDC-125000,cellBased,DynamicCDF,julia,float64,gpu,true,true,1
0.11470963649999999,0.112254,0.0,0.0,LDC-125000,LDC-125000,cellBased,PrecalculatedWeightsCDF,julia,float64,gpu,true,true,1
0.1068682775,0.1067835,0.0,0.0,LDC-125000,LDC-125000,cellBased,HardCodedUpwind,julia,float64,gpu,true,true,1
0.0996392671,0.099613,0.0,0.0,LDC-125000,LDC-125000,cellBased,Fused,julia,float64,gpu,true,true,1
3.3327291253333335,3.331941,0.0,0.0,LDC-10648000,LDC-10648000,faceBased,HardCodedCDF,julia,float64,gpu,true,true,1
3.3367747598398934,3.33279,0.0,0.0,LDC-10648000,LDC-10648000,faceBased,DynamicUpwind,julia,float64,gpu,true,true,1
3.452385595994475,3.44747,0.0,0.0,LDC-10648000,LDC-10648000,faceBased,PrecalculatedWeightsUpwind,julia,float64,gpu,true,true,1
3.3217721176079733,3.318257,0.0,0.0,LDC-10648000,LDC-10648000,faceBased,DynamicCDF,julia,float64,gpu,true,true,1
3.4530474226519337,3.4479315,0.0,0.0,LDC-10648000,LDC-10648000,faceBased,PrecalculatedWeightsCDF,julia,float64,gpu,true,true,1
3.316930030503979,3.3150395,0.0,0.0,LDC-10648000,LDC-10648000,faceBased,HardCodedUpwind,julia,float64,gpu,true,true,1
3.3200677556440903,3.3169735,0.0,0.0,LDC-10648000,LDC-10648000,faceBased,Fused,julia,float64,gpu,true,true,1
1.2366539801931171,1.171724,0.0,0.0,LDC-10648000,LDC-10648000,batchedFace,HardCodedCDF,julia,float64,gpu,true,true,1
1.0583225298602288,1.060551,0.0,0.0,LDC-10648000,LDC-10648000,batchedFace,DynamicUpwind,julia,float64,gpu,true,true,1
1.2146171965936738,1.1270005,0.0,0.0,LDC-10648000,LDC-10648000,batchedFace,PrecalculatedWeightsUpwind,julia,float64,gpu,true,true,1
1.1539603601479425,1.0725835,0.0,0.0,LDC-10648000,LDC-10648000,batchedFace,DynamicCDF,julia,float64,gpu,true,true,1
1.213408591395236,1.126676,0.0,0.0,LDC-10648000,LDC-10648000,batchedFace,PrecalculatedWeightsCDF,julia,float64,gpu,true,true,1
1.1441752495989,1.066904,0.0,0.0,LDC-10648000,LDC-10648000,batchedFace,HardCodedUpwind,julia,float64,gpu,true,true,1
1.1945790136396268,1.106045,0.0,0.0,LDC-10648000,LDC-10648000,batchedFace,Fused,julia,float64,gpu,true,true,1
3.8152213882532418,3.806666,0.0,0.0,LDC-10648000,LDC-10648000,cellBased,HardCodedCDF,julia,float64,gpu,true,true,1
4.478177760966876,4.477484,0.0,0.0,LDC-10648000,LDC-10648000,cellBased,DynamicUpwind,julia,float64,gpu,true,true,1
4.6897436641651025,4.6899445,0.0,0.0,LDC-10648000,LDC-10648000,cellBased,PrecalculatedWeightsUpwind,julia,float64,gpu,true,true,1
4.41115017989418,4.4089565,0.0,0.0,LDC-10648000,LDC-10648000,cellBased,DynamicCDF,julia,float64,gpu,true,true,1
4.690967692307692,4.689902,0.0,0.0,LDC-10648000,LDC-10648000,cellBased,PrecalculatedWeightsCDF,julia,float64,gpu,true,true,1
4.473936027728086,4.473098,0.0,0.0,LDC-10648000,LDC-10648000,cellBased,HardCodedUpwind,julia,float64,gpu,true,true,1
4.527137392760181,4.520749,0.0,0.0,LDC-10648000,LDC-10648000,cellBased,Fused,julia,float64,gpu,true,true,1
2.192351007894737,2.173685,0.0,0.0,LDC-6859000,LDC-6859000,faceBased,HardCodedCDF,julia,float64,gpu,true,true,1
2.2088426641626158,2.176376,0.0,0.0,LDC-6859000,LDC-6859000,faceBased,DynamicUpwind,julia,float64,gpu,true,true,1
2.276907566742597,2.248459,0.0,0.0,LDC-6859000,LDC-6859000,faceBased,PrecalculatedWeightsUpwind,julia,float64,gpu,true,true,1
2.2017371920704845,2.1673965,0.0,0.0,LDC-6859000,LDC-6859000,faceBased,DynamicCDF,julia,float64,gpu,true,true,1
2.4920482137862137,2.500915,0.0,0.0,LDC-6859000,LDC-6859000,faceBased,PrecalculatedWeightsCDF,julia,float64,gpu,true,true,1
2.4124345812379113,2.4110505,0.0,0.0,LDC-6859000,LDC-6859000,faceBased,HardCodedUpwind,julia,float64,gpu,true,true,1
2.414834862536302,2.4112205,0.0,0.0,LDC-6859000,LDC-6859000,faceBased,Fused,julia,float64,gpu,true,true,1
0.8967922852523801,0.823707,0.0,0.0,LDC-6859000,LDC-6859000,batchedFace,HardCodedCDF,julia,float64,gpu,true,true,1
0.7247445235678027,0.722469,0.0,0.0,LDC-6859000,LDC-6859000,batchedFace,DynamicUpwind,julia,float64,gpu,true,true,1
0.8139694219106619,0.762983,0.0,0.0,LDC-6859000,LDC-6859000,batchedFace,PrecalculatedWeightsUpwind,julia,float64,gpu,true,true,1
0.8186491310910583,0.744882,0.0,0.0,LDC-6859000,LDC-6859000,batchedFace,DynamicCDF,julia,float64,gpu,true,true,1
0.9358372452121667,0.983005,0.0,0.0,LDC-6859000,LDC-6859000,batchedFace,PrecalculatedWeightsCDF,julia,float64,gpu,true,true,1
0.8678920628153819,0.936034,0.0,0.0,LDC-6859000,LDC-6859000,batchedFace,HardCodedUpwind,julia,float64,gpu,true,true,1
0.9256319387414145,0.964026,0.0,0.0,LDC-6859000,LDC-6859000,batchedFace,Fused,julia,float64,gpu,true,true,1
2.5504388448979594,2.5454705,0.0,0.0,LDC-6859000,LDC-6859000,cellBased,HardCodedCDF,julia,float64,gpu,true,true,1
2.972171510701546,2.971785,0.0,0.0,LDC-6859000,LDC-6859000,cellBased,DynamicUpwind,julia,float64,gpu,true,true,1
3.1078254922311994,3.107868,0.0,0.0,LDC-6859000,LDC-6859000,cellBased,PrecalculatedWeightsUpwind,julia,float64,gpu,true,true,1
2.9351044407276996,2.934785,0.0,0.0,LDC-6859000,LDC-6859000,cellBased,DynamicCDF,julia,float64,gpu,true,true,1
3.1024957884615385,3.1052395,0.0,0.0,LDC-6859000,LDC-6859000,cellBased,PrecalculatedWeightsCDF,julia,float64,gpu,true,true,1
2.9662896162514825,2.9662115,0.0,0.0,LDC-6859000,LDC-6859000,cellBased,HardCodedUpwind,julia,float64,gpu,true,true,1
2.9758709375,2.9759725,0.0,0.0,LDC-6859000,LDC-6859000,cellBased,Fused,julia,float64,gpu,true,true,1
15.145975224242424,15.1468985,0.0,0.0,LDC-46656000,LDC-46656000,faceBased,HardCodedCDF,julia,float64,gpu,true,true,1
15.159846090909092,15.162923,0.0,0.0,LDC-46656000,LDC-46656000,faceBased,DynamicUpwind,julia,float64,gpu,true,true,1
15.736048984276728,15.735211,0.0,0.0,LDC-46656000,LDC-46656000,faceBased,PrecalculatedWeightsUpwind,julia,float64,gpu,true,true,1
15.030654399399399,15.026115,0.0,0.0,LDC-46656000,LDC-46656000,faceBased,DynamicCDF,julia,float64,gpu,true,true,1
15.752097547169813,15.744647,0.0,0.0,LDC-46656000,LDC-46656000,faceBased,PrecalculatedWeightsCDF,julia,float64,gpu,true,true,1
15.029615675675675,15.028643,0.0,0.0,LDC-46656000,LDC-46656000,faceBased,HardCodedUpwind,julia,float64,gpu,true,true,1
14.996442065868264,14.9923515,0.0,0.0,LDC-46656000,LDC-46656000,faceBased,Fused,julia,float64,gpu,true,true,1
4.794127621284756,4.669146,0.0,0.0,LDC-46656000,LDC-46656000,batchedFace,HardCodedCDF,julia,float64,gpu,true,true,1
4.161810409658618,4.035959,0.0,0.0,LDC-46656000,LDC-46656000,batchedFace,DynamicUpwind,julia,float64,gpu,true,true,1
4.426294148804251,4.26992,0.0,0.0,LDC-46656000,LDC-46656000,batchedFace,PrecalculatedWeightsUpwind,julia,float64,gpu,true,true,1
4.162761044962531,4.032531,0.0,0.0,LDC-46656000,LDC-46656000,batchedFace,DynamicCDF,julia,float64,gpu,true,true,1
4.400495659330986,4.267271,0.0,0.0,LDC-46656000,LDC-46656000,batchedFace,PrecalculatedWeightsCDF,julia,float64,gpu,true,true,1
4.140416036454019,4.017097,0.0,0.0,LDC-46656000,LDC-46656000,batchedFace,HardCodedUpwind,julia,float64,gpu,true,true,1
4.312370923209664,4.17786,0.0,0.0,LDC-46656000,LDC-46656000,batchedFace,Fused,julia,float64,gpu,true,true,1
16.718477424749164,16.724427,0.0,0.0,LDC-46656000,LDC-46656000,cellBased,HardCodedCDF,julia,float64,gpu,true,true,1
19.878692246031747,19.882005,0.0,0.0,LDC-46656000,LDC-46656000,cellBased,DynamicUpwind,julia,float64,gpu,true,true,1
21.03336105462185,21.037483,0.0,0.0,LDC-46656000,LDC-46656000,cellBased,PrecalculatedWeightsUpwind,julia,float64,gpu,true,true,1
19.600384578125,19.6040855,0.0,0.0,LDC-46656000,LDC-46656000,cellBased,DynamicCDF,julia,float64,gpu,true,true,1
21.033110521008403,21.037567,0.0,0.0,LDC-46656000,LDC-46656000,cellBased,PrecalculatedWeightsCDF,julia,float64,gpu,true,true,1
19.88436226984127,19.870472,0.0,0.0,LDC-46656000,LDC-46656000,cellBased,HardCodedUpwind,julia,float64,gpu,true,true,1
20.70567860330579,20.709937,0.0,0.0,LDC-46656000,LDC-46656000,cellBased,Fused,julia,float64,gpu,true,true,1
0.9279771693907874,0.926726,0.0,0.0,LDC-2744000,LDC-2744000,faceBased,HardCodedCDF,julia,float64,gpu,true,true,1
1.1026212496679946,1.163362,0.0,0.0,LDC-2744000,LDC-2744000,faceBased,DynamicUpwind,julia,float64,gpu,true,true,1
1.117577314490803,1.1470065,0.0,0.0,LDC-2744000,LDC-2744000,faceBased,PrecalculatedWeightsUpwind,julia,float64,gpu,true,true,1
0.9266627674332344,0.925721,0.0,0.0,LDC-2744000,LDC-2744000,faceBased,DynamicCDF,julia,float64,gpu,true,true,1
1.116621408785298,1.13084,0.0,0.0,LDC-2744000,LDC-2744000,faceBased,PrecalculatedWeightsCDF,julia,float64,gpu,true,true,1
1.0859944718709116,1.1490775,0.0,0.0,LDC-2744000,LDC-2744000,faceBased,HardCodedUpwind,julia,float64,gpu,true,true,1
1.0560134397118033,1.063757,0.0,0.0,LDC-2744000,LDC-2744000,faceBased,Fused,julia,float64,gpu,true,true,1
0.5795789119321483,0.561147,0.0,0.0,LDC-2744000,LDC-2744000,batchedFace,HardCodedCDF,julia,float64,gpu,true,true,1
0.3635859787,0.358341,0.0,0.0,LDC-2744000,LDC-2744000,batchedFace,DynamicUpwind,julia,float64,gpu,true,true,1
0.3678141384,0.368249,0.0,0.0,LDC-2744000,LDC-2744000,batchedFace,PrecalculatedWeightsUpwind,julia,float64,gpu,true,true,1
0.35465225510000004,0.3543275,0.0,0.0,LDC-2744000,LDC-2744000,batchedFace,DynamicCDF,julia,float64,gpu,true,true,1
0.3676955449,0.3680145,0.0,0.0,LDC-2744000,LDC-2744000,batchedFace,PrecalculatedWeightsCDF,julia,float64,gpu,true,true,1
0.3472312311,0.346806,0.0,0.0,LDC-2744000,LDC-2744000,batchedFace,HardCodedUpwind,julia,float64,gpu,true,true,1
0.3545511956,0.354191,0.0,0.0,LDC-2744000,LDC-2744000,batchedFace,Fused,julia,float64,gpu,true,true,1
1.0971129080131725,1.09549,0.0,0.0,LDC-2744000,LDC-2744000,cellBased,HardCodedCDF,julia,float64,gpu,true,true,1
1.4319776206203332,1.5100805,0.0,0.0,LDC-2744000,LDC-2744000,cellBased,DynamicUpwind,julia,float64,gpu,true,true,1
1.4957715924369748,1.559608,0.0,0.0,LDC-2744000,LDC-2744000,cellBased,PrecalculatedWeightsUpwind,julia,float64,gpu,true,true,1
1.449370894935972,1.4971465,0.0,0.0,LDC-2744000,LDC-2744000,cellBased,DynamicCDF,julia,float64,gpu,true,true,1
1.5074195281306715,1.5587005,0.0,0.0,LDC-2744000,LDC-2744000,cellBased,PrecalculatedWeightsCDF,julia,float64,gpu,true,true,1
1.4376325206230172,1.458184,0.0,0.0,LDC-2744000,LDC-2744000,cellBased,HardCodedUpwind,julia,float64,gpu,true,true,1
1.418077670461013,1.440739,0.0,0.0,LDC-2744000,LDC-2744000,cellBased,Fused,julia,float64,gpu,true,true,1
0.6009653154095994,0.600401,0.0,0.0,LDC-1728000,LDC-1728000,faceBased,HardCodedCDF,julia,float64,gpu,true,true,1
0.6244101448224112,0.603375,0.0,0.0,LDC-1728000,LDC-1728000,faceBased,DynamicUpwind,julia,float64,gpu,true,true,1
0.774033899066874,0.826186,0.0,0.0,LDC-1728000,LDC-1728000,faceBased,PrecalculatedWeightsUpwind,julia,float64,gpu,true,true,1
0.76322828424605,0.813078,0.0,0.0,LDC-1728000,LDC-1728000,faceBased,DynamicCDF,julia,float64,gpu,true,true,1
0.7732702442510877,0.8250155,0.0,0.0,LDC-1728000,LDC-1728000,faceBased,PrecalculatedWeightsCDF,julia,float64,gpu,true,true,1
0.7577936162400976,0.803479,0.0,0.0,LDC-1728000,LDC-1728000,faceBased,HardCodedUpwind,julia,float64,gpu,true,true,1
0.7593209562032657,0.804091,0.0,0.0,LDC-1728000,LDC-1728000,faceBased,Fused,julia,float64,gpu,true,true,1
0.2978085286,0.2967545,0.0,0.0,LDC-1728000,LDC-1728000,batchedFace,HardCodedCDF,julia,float64,gpu,true,true,1
0.2737020756,0.272978,0.0,0.0,LDC-1728000,LDC-1728000,batchedFace,DynamicUpwind,julia,float64,gpu,true,true,1
0.2851500038,0.284973,0.0,0.0,LDC-1728000,LDC-1728000,batchedFace,PrecalculatedWeightsUpwind,julia,float64,gpu,true,true,1
0.2752811944,0.274347,0.0,0.0,LDC-1728000,LDC-1728000,batchedFace,DynamicCDF,julia,float64,gpu,true,true,1
0.279956552,0.279792,0.0,0.0,LDC-1728000,LDC-1728000,batchedFace,PrecalculatedWeightsCDF,julia,float64,gpu,true,true,1
0.27624022249999997,0.276668,0.0,0.0,LDC-1728000,LDC-1728000,batchedFace,HardCodedUpwind,julia,float64,gpu,true,true,1
0.2783071171,0.2784515,0.0,0.0,LDC-1728000,LDC-1728000,batchedFace,Fused,julia,float64,gpu,true,true,1
0.7365775927455028,0.7362165,0.0,0.0,LDC-1728000,LDC-1728000,cellBased,HardCodedCDF,julia,float64,gpu,true,true,1
0.8677154498696786,0.844989,0.0,0.0,LDC-1728000,LDC-1728000,cellBased,DynamicUpwind,julia,float64,gpu,true,true,1
1.062778772465315,1.109822,0.0,0.0,LDC-1728000,LDC-1728000,cellBased,PrecalculatedWeightsUpwind,julia,float64,gpu,true,true,1
0.998389681371566,1.058738,0.0,0.0,LDC-1728000,LDC-1728000,cellBased,DynamicCDF,julia,float64,gpu,true,true,1
1.0609701638610696,1.109683,0.0,0.0,LDC-1728000,LDC-1728000,cellBased,PrecalculatedWeightsCDF,julia,float64,gpu,true,true,1
1.0022046253521126,1.059199,0.0,0.0,LDC-1728000,LDC-1728000,cellBased,HardCodedUpwind,julia,float64,gpu,true,true,1
0.9935825856287425,1.0289365,0.0,0.0,LDC-1728000,LDC-1728000,cellBased,Fused,julia,float64,gpu,true,true,1
0.8429620754142713,0.766378,0.0,0.0,LDC-2197000,LDC-2197000,faceBased,HardCodedCDF,julia,float64,gpu,true,true,1
0.9407056487048592,0.98301,0.0,0.0,LDC-2197000,LDC-2197000,faceBased,DynamicUpwind,julia,float64,gpu,true,true,1
0.9590503226055116,0.998208,0.0,0.0,LDC-2197000,LDC-2197000,faceBased,PrecalculatedWeightsUpwind,julia,float64,gpu,true,true,1
0.9372287287624788,0.979055,0.0,0.0,LDC-2197000,LDC-2197000,faceBased,DynamicCDF,julia,float64,gpu,true,true,1
0.8744934377192983,0.799415,0.0,0.0,LDC-2197000,LDC-2197000,faceBased,PrecalculatedWeightsCDF,julia,float64,gpu,true,true,1
0.8961028686577905,0.9333635,0.0,0.0,LDC-2197000,LDC-2197000,faceBased,HardCodedUpwind,julia,float64,gpu,true,true,1
0.9308987742659436,0.976449,0.0,0.0,LDC-2197000,LDC-2197000,faceBased,Fused,julia,float64,gpu,true,true,1
0.4449313525,0.3610015,0.0,0.0,LDC-2197000,LDC-2197000,batchedFace,HardCodedCDF,julia,float64,gpu,true,true,1
0.3085928765,0.3080935,0.0,0.0,LDC-2197000,LDC-2197000,batchedFace,DynamicUpwind,julia,float64,gpu,true,true,1
0.31745755820000005,0.316941,0.0,0.0,LDC-2197000,LDC-2197000,batchedFace,PrecalculatedWeightsUpwind,julia,float64,gpu,true,true,1
0.3137985096,0.3129745,0.0,0.0,LDC-2197000,LDC-2197000,batchedFace,DynamicCDF,julia,float64,gpu,true,true,1
0.3254492033,0.322623,0.0,0.0,LDC-2197000,LDC-2197000,batchedFace,PrecalculatedWeightsCDF,julia,float64,gpu,true,true,1
0.3047476671,0.304173,0.0,0.0,LDC-2197000,LDC-2197000,batchedFace,HardCodedUpwind,julia,float64,gpu,true,true,1
0.31620230979999997,0.3147035,0.0,0.0,LDC-2197000,LDC-2197000,batchedFace,Fused,julia,float64,gpu,true,true,1
1.0143283335368336,0.943694,0.0,0.0,LDC-2197000,LDC-2197000,cellBased,HardCodedCDF,julia,float64,gpu,true,true,1
1.2307719728126545,1.2927635,0.0,0.0,LDC-2197000,LDC-2197000,cellBased,DynamicUpwind,julia,float64,gpu,true,true,1
1.290944588692946,1.3239985,0.0,0.0,LDC-2197000,LDC-2197000,cellBased,PrecalculatedWeightsUpwind,julia,float64,gpu,true,true,1
1.213137477582846,1.2728735,0.0,0.0,LDC-2197000,LDC-2197000,cellBased,DynamicCDF,julia,float64,gpu,true,true,1
1.294754819458897,1.3242395,0.0,0.0,LDC-2197000,LDC-2197000,cellBased,PrecalculatedWeightsCDF,julia,float64,gpu,true,true,1
1.2193340793339864,1.2823235,0.0,0.0,LDC-2197000,LDC-2197000,cellBased,HardCodedUpwind,julia,float64,gpu,true,true,1
1.2068031327841047,1.263052,0.0,0.0,LDC-2197000,LDC-2197000,cellBased,Fused,julia,float64,gpu,true,true,1
0.1024541685,0.102344,0.0,0.0,LDC-216000,LDC-216000,faceBased,HardCodedCDF,julia,float64,gpu,true,true,1
0.10316045389999999,0.102864,0.0,0.0,LDC-216000,LDC-216000,faceBased,DynamicUpwind,julia,float64,gpu,true,true,1
0.1057620867,0.105646,0.0,0.0,LDC-216000,LDC-216000,faceBased,PrecalculatedWeightsUpwind,julia,float64,gpu,true,true,1
0.1036774592,0.102721,0.0,0.0,LDC-216000,LDC-216000,faceBased,DynamicCDF,julia,float64,gpu,true,true,1
0.10605732799999999,0.105712,0.0,0.0,LDC-216000,LDC-216000,faceBased,PrecalculatedWeightsCDF,julia,float64,gpu,true,true,1
0.102246666,0.101956,0.0,0.0,LDC-216000,LDC-216000,faceBased,HardCodedUpwind,julia,float64,gpu,true,true,1
0.1023230059,0.102184,0.0,0.0,LDC-216000,LDC-216000,faceBased,Fused,julia,float64,gpu,true,true,1
0.12007094830000001,0.119079,0.0,0.0,LDC-216000,LDC-216000,batchedFace,HardCodedCDF,julia,float64,gpu,true,true,1
0.1210771128,0.120501,0.0,0.0,LDC-216000,LDC-216000,batchedFace,DynamicUpwind,julia,float64,gpu,true,true,1
0.1199551682,0.1195045,0.0,0.0,LDC-216000,LDC-216000,batchedFace,PrecalculatedWeightsUpwind,julia,float64,gpu,true,true,1
0.1204325401,0.1199295,0.0,0.0,LDC-216000,LDC-216000,batchedFace,DynamicCDF,julia,float64,gpu,true,true,1
0.1189836026,0.1185735,0.0,0.0,LDC-216000,LDC-216000,batchedFace,PrecalculatedWeightsCDF,julia,float64,gpu,true,true,1
