,case,cells,time_us,strategy,executor,julia_or_neon,threads,node,nnz,time_ms,ms_normed,us_normed,mean_normed,us_mean_normed,merged,bandwidth
1378,LDC_N400,64000000,55097,Fused Cell-Based,GPU,NeoN,1,gpu-nvidia-h200,447040000.0,55.097,8.608906250000001e-07,0.000860890625,8.6215625e-07,0.00086215625,Fused Cell-Based (NeoN),194.72856961359057
1379,LDC_N400,64000000,55270,Fused Cell-Based,GPU,NeoN,1,gpu-nvidia-h200,447040000.0,55.27,8.635937500000001e-07,0.00086359375,8.6215625e-07,0.00086215625,Fused Cell-Based (NeoN),194.1190519269043
1380,LDC_N400,64000000,160630,Global Face-Based,GPU,NeoN,1,gpu-nvidia-h200,447040000.0,160.63,2.50984375e-06,0.00250984375,2.5104296874999997e-06,0.0025104296875,Global Face-Based (NeoN),66.79300255244974
1381,LDC_N400,64000000,160705,Global Face-Based,GPU,NeoN,1,gpu-nvidia-h200,447040000.0,160.705,2.511015625e-06,0.002511015625,2.5104296874999997e-06,0.0025104296875,Global Face-Based (NeoN),66.7618306835506
1382,LDC_N400,64000000,160592,Global Face-Based,GPU,NeoN,1,gpu-nvidia-h200,447040000.0,160.592,2.50925e-06,0.00250925,2.5104296874999997e-06,0.0025104296875,Global Face-Based (NeoN),66.80880741257347
1383,LDC_N360,46656000,40604,Fused Cell-Based,GPU,NeoN,1,gpu-nvidia-h100,325814400.0,40.604,8.702846364883401e-07,0.0008702846364883,8.701346021947874e-07,0.0008701346021947,Fused Cell-Based (NeoN),192.58067185498965
1384,LDC_N360,46656000,41670,Fused Cell-Based,GPU,NeoN,1,gpu-nvidia-h100,325814400.0,41.67,8.931327160493827e-07,0.0008931327160493,8.701346021947874e-07,0.0008701346021947,Fused Cell-Based (NeoN),187.65408207343413
1385,LDC_N360,46656000,40590,Fused Cell-Based,GPU,NeoN,1,gpu-nvidia-h100,325814400.0,40.59,8.699845679012346e-07,0.0008699845679012,8.701346021947874e-07,0.0008701346021947,Fused Cell-Based (NeoN),192.64709534368072
1386,LDC_N360,46656000,95612,Global Face-Based,GPU,NeoN,1,gpu-nvidia-h100,325814400.0,95.612,2.0492969821673524e-06,0.0020492969821673,2.0404556755829904e-06,0.0020404556755829,Global Face-Based (NeoN),81.78414424967578
1387,LDC_N360,46656000,95654,Global Face-Based,GPU,NeoN,1,gpu-nvidia-h100,325814400.0,95.654,2.0501971879286695e-06,0.0020501971879286,2.0404556755829904e-06,0.0020404556755829,Global Face-Based (NeoN),81.74823426098229
1388,LDC_N360,46656000,95642,Global Face-Based,GPU,NeoN,1,gpu-nvidia-h100,325814400.0,95.642,2.0499399862825787e-06,0.0020499399862825,2.0404556755829904e-06,0.0020404556755829,Global Face-Based (NeoN),81.75849103950148
1389,LDC_N380,54872000,47704,Fused Cell-Based,GPU,NeoN,1,gpu-nvidia-h100,383237600.0,47.704,8.693687126403266e-07,0.0008693687126403,8.727857559410992e-07,0.000872785755941,Fused Cell-Based (NeoN),192.8077813181285
1390,LDC_N380,54872000,47812,Fused Cell-Based,GPU,NeoN,1,gpu-nvidia-h100,383237600.0,47.812,8.713369295815716e-07,0.0008713369295815,8.727857559410992e-07,0.000872785755941,Fused Cell-Based (NeoN),192.3722580105413
1391,LDC_N380,54872000,47971,Fused Cell-Based,GPU,NeoN,1,gpu-nvidia-h100,383237600.0,47.971,8.742345823006268e-07,0.0008742345823006,8.727857559410992e-07,0.000872785755941,Fused Cell-Based (NeoN),191.73463967813888
1392,LDC_N380,54872000,131849,Global Face-Based,GPU,NeoN,1,gpu-nvidia-h100,383237600.0,131.849,2.40284662487243e-06,0.0024028466248724,2.403721387957428e-06,0.0024037213879574,Global Face-Based (NeoN),69.75936412107791
1393,LDC_N380,54872000,131897,Global Face-Based,GPU,NeoN,1,gpu-nvidia-h100,383237600.0,131.897,2.403721387957428e-06,0.0024037213879574,2.403721387957428e-06,0.0024037213879574,Global Face-Based (NeoN),69.73397727014262
1394,LDC_N380,54872000,132041,Global Face-Based,GPU,NeoN,1,gpu-nvidia-h100,383237600.0,132.041,2.4063456772124216e-06,0.0024063456772124,2.403721387957428e-06,0.0024037213879574,Global Face-Based (NeoN),69.6579274619247
1395,LDC_N10,1000,577,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h200,6400.0,0.577,0.0005769999999999,0.577,0.0003415,0.3415,Global Face-Based (JuNe),0.2662045060658579
1396,LDC_N10,1000,271,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h200,6400.0,0.271,0.000271,0.271,0.0003415,0.3415,Global Face-Based (JuNe),0.566789667896679
1397,LDC_N10,1000,249,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h200,6400.0,0.249,0.000249,0.249,0.0003415,0.3415,Global Face-Based (JuNe),0.6168674698795181
1398,LDC_N20,8000,593,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h200,53600.0,0.593,7.4125e-05,0.074125,4.2375e-05,0.0423749999999999,Global Face-Based (JuNe),2.169308600337268
1399,LDC_N20,8000,275,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h200,53600.0,0.275,3.4375e-05,0.034375,4.2375e-05,0.0423749999999999,Global Face-Based (JuNe),4.677818181818182
1400,LDC_N20,8000,248,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h200,53600.0,0.248,3.1e-05,0.031,4.2375e-05,0.0423749999999999,Global Face-Based (JuNe),5.187096774193549
1401,LDC_N10,1000,550,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h100,6400.0,0.55,0.00055,0.55,0.0003415,0.3415,Global Face-Based (JuNe),0.2792727272727273
1402,LDC_N10,1000,361,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h100,6400.0,0.361,0.000361,0.361,0.0003415,0.3415,Global Face-Based (JuNe),0.4254847645429362
1403,LDC_N10,1000,322,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h100,6400.0,0.322,0.000322,0.322,0.0003415,0.3415,Global Face-Based (JuNe),0.4770186335403726
1404,LDC_N30,27000,581,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h200,183600.0,0.581,2.1518518518518517e-05,0.0215185185185185,1.7907407407407408e-05,0.0179074074074074,Global Face-Based (JuNe),7.5841652323580035
1405,LDC_N30,27000,288,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h200,183600.0,0.288,1.0666666666666666e-05,0.0106666666666666,1.7907407407407408e-05,0.0179074074074074,Global Face-Based (JuNe),15.3
1406,LDC_N30,27000,263,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h200,183600.0,0.263,9.740740740740742e-06,0.0097407407407407,1.7907407407407408e-05,0.0179074074074074,Global Face-Based (JuNe),16.754372623574145
1407,LDC_N20,8000,571,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h100,53600.0,0.571,7.1375e-05,0.071375,4.2375e-05,0.0423749999999999,Global Face-Based (JuNe),2.2528896672504377
1408,LDC_N20,8000,349,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h100,53600.0,0.349,4.3625e-05,0.043625,4.2375e-05,0.0423749999999999,Global Face-Based (JuNe),3.6859598853868194
1409,LDC_N20,8000,329,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h100,53600.0,0.329,4.1125e-05,0.041125,4.2375e-05,0.0423749999999999,Global Face-Based (JuNe),3.9100303951367783
1410,LDC_N40,64000,822,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h200,438400.0,0.822,1.284375e-05,0.01284375,8.1953125e-06,0.0081953125,Global Face-Based (JuNe),12.8
1411,LDC_N40,64000,506,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h200,438400.0,0.506,7.90625e-06,0.00790625,8.1953125e-06,0.0081953125,Global Face-Based (JuNe),20.793675889328064
1412,LDC_N40,64000,479,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h200,438400.0,0.479,7.484375e-06,0.007484375,8.1953125e-06,0.0081953125,Global Face-Based (JuNe),21.965762004175364
1413,LDC_N30,27000,626,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h100,183600.0,0.626,2.3185185185185185e-05,0.0231851851851851,1.7907407407407408e-05,0.0179074074074074,Global Face-Based (JuNe),7.038977635782747
1414,LDC_N30,27000,386,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h100,183600.0,0.386,1.4296296296296295e-05,0.0142962962962962,1.7907407407407408e-05,0.0179074074074074,Global Face-Based (JuNe),11.415544041450778
1415,LDC_N30,27000,606,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h100,183600.0,0.606,2.2444444444444444e-05,0.0224444444444444,1.7907407407407408e-05,0.0179074074074074,Global Face-Based (JuNe),7.271287128712872
1416,LDC_N50,125000,850,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h200,860000.0,0.85,6.8e-06,0.0068,4.540000000000001e-06,0.00454,Global Face-Based (JuNe),24.28235294117647
1417,LDC_N50,125000,534,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h200,860000.0,0.534,4.272e-06,0.004272,4.540000000000001e-06,0.00454,Global Face-Based (JuNe),38.651685393258425
1418,LDC_N50,125000,519,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h200,860000.0,0.519,4.152e-06,0.004152,4.540000000000001e-06,0.00454,Global Face-Based (JuNe),39.76878612716763
1419,LDC_N40,64000,759,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h100,438400.0,0.759,1.1859375e-05,0.011859375,8.1953125e-06,0.0081953125,Global Face-Based (JuNe),13.862450592885375
1420,LDC_N40,64000,532,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h100,438400.0,0.532,8.3125e-06,0.0083125,8.1953125e-06,0.0081953125,Global Face-Based (JuNe),19.777443609022555
1421,LDC_N40,64000,517,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h100,438400.0,0.517,8.078125e-06,0.008078125,8.1953125e-06,0.0081953125,Global Face-Based (JuNe),20.35125725338491
1422,LDC_N60,216000,1021,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h200,1490400.0,1.021,4.726851851851851e-06,0.0047268518518518,4.379629629629629e-06,0.0043796296296296,Global Face-Based (JuNe),35.033888344760044
1423,LDC_N60,216000,711,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h200,1490400.0,0.711,3.2916666666666664e-06,0.0032916666666666,4.379629629629629e-06,0.0043796296296296,Global Face-Based (JuNe),50.30886075949367
1424,LDC_N60,216000,680,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h200,1490400.0,0.68,3.1481481481481483e-06,0.0031481481481481,4.379629629629629e-06,0.0043796296296296,Global Face-Based (JuNe),52.60235294117647
1425,LDC_N70,343000,1049,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h200,2371600.0,1.049,3.0583090379008742e-06,0.0030583090379008,2.4460641399416912e-06,0.0024460641399416,Global Face-Based (JuNe),54.259675881792184
1426,LDC_N70,343000,742,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h200,2371600.0,0.742,2.163265306122449e-06,0.0021632653061224,2.4460641399416912e-06,0.0024460641399416,Global Face-Based (JuNe),76.70943396226416
1427,LDC_N70,343000,715,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h200,2371600.0,0.715,2.084548104956268e-06,0.0020845481049562,2.4460641399416912e-06,0.0024460641399416,Global Face-Based (JuNe),79.60615384615384
1428,LDC_N50,125000,823,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h100,860000.0,0.823,6.584e-06,0.006584,4.540000000000001e-06,0.00454,Global Face-Based (JuNe),25.078979343863914
1429,LDC_N50,125000,582,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h100,860000.0,0.582,4.656e-06,0.004656,4.540000000000001e-06,0.00454,Global Face-Based (JuNe),35.4639175257732
1430,LDC_N50,125000,553,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h100,860000.0,0.553,4.424e-06,0.004424,4.540000000000001e-06,0.00454,Global Face-Based (JuNe),37.32368896925859
1431,LDC_N80,512000,1157,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h200,3545600.0,1.157,2.259765625e-06,0.002259765625,1.9521484375e-06,0.0019521484374999,Global Face-Based (JuNe),73.54745030250648
1432,LDC_N80,512000,865,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h200,3545600.0,0.865,1.689453125e-06,0.001689453125,1.9521484375e-06,0.0019521484374999,Global Face-Based (JuNe),98.3750289017341
1433,LDC_N80,512000,843,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h200,3545600.0,0.843,1.646484375e-06,0.001646484375,1.9521484375e-06,0.0019521484374999,Global Face-Based (JuNe),100.9423487544484
1434,LDC_N60,216000,1046,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h100,1490400.0,1.046,4.842592592592593e-06,0.0048425925925925,4.379629629629629e-06,0.0043796296296296,Global Face-Based (JuNe),34.19655831739962
1435,LDC_N60,216000,1127,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h100,1490400.0,1.127,5.217592592592593e-06,0.0052175925925925,4.379629629629629e-06,0.0043796296296296,Global Face-Based (JuNe),31.73877551020408
1436,LDC_N60,216000,871,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h100,1490400.0,0.871,4.032407407407408e-06,0.0040324074074074,4.379629629629629e-06,0.0043796296296296,Global Face-Based (JuNe),41.06727898966705
1437,LDC_N90,729000,1283,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h200,5054400.0,1.283,1.7599451303155006e-06,0.0017599451303155,1.4746227709190672e-06,0.001474622770919,Global Face-Based (JuNe),94.54840218238505
1438,LDC_N90,729000,984,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h200,5054400.0,0.984,1.3497942386831277e-06,0.0013497942386831,1.4746227709190672e-06,0.001474622770919,Global Face-Based (JuNe),123.2780487804878
1439,LDC_N90,729000,967,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h200,5054400.0,0.967,1.326474622770919e-06,0.0013264746227709,1.4746227709190672e-06,0.001474622770919,Global Face-Based (JuNe),125.44529472595656
1440,LDC_N70,343000,1055,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h100,2371600.0,1.055,3.0758017492711367e-06,0.0030758017492711,2.4460641399416912e-06,0.0024460641399416,Global Face-Based (JuNe),53.951090047393365
1441,LDC_N70,343000,846,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h100,2371600.0,0.846,2.466472303206997e-06,0.0024664723032069,2.4460641399416912e-06,0.0024460641399416,Global Face-Based (JuNe),67.27943262411347
1442,LDC_N70,343000,832,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h100,2371600.0,0.832,2.425655976676385e-06,0.0024256559766763,2.4460641399416912e-06,0.0024460641399416,Global Face-Based (JuNe),68.41153846153846
1443,LDC_N100,1000000,1453,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h200,6940000.0,1.453,1.453e-06,0.001453,1.2455000000000002e-06,0.0012455,Global Face-Based (JuNe),114.63179628355128
1444,LDC_N100,1000000,1174,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h200,6940000.0,1.174,1.174e-06,0.001174,1.2455000000000002e-06,0.0012455,Global Face-Based (JuNe),141.87393526405452
1445,LDC_N100,1000000,1120,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h200,6940000.0,1.12,1.12e-06,0.00112,1.2455000000000002e-06,0.0012455,Global Face-Based (JuNe),148.71428571428572
1446,LDC_N80,512000,1088,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h100,3545600.0,1.088,2.125e-06,0.002125,1.9521484375e-06,0.0019521484374999,Global Face-Based (JuNe),78.21176470588236
1447,LDC_N80,512000,948,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h100,3545600.0,0.948,1.8515625e-06,0.0018515625,1.9521484375e-06,0.0019521484374999,Global Face-Based (JuNe),89.76202531645569
1448,LDC_N80,512000,1051,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h100,3545600.0,1.051,2.0527343749999997e-06,0.002052734375,1.9521484375e-06,0.0019521484374999,Global Face-Based (JuNe),80.9651760228354
1449,LDC_N110,1331000,1630,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h200,9244400.0,1.63,1.2246431254695715e-06,0.0012246431254695,1.0717505634861007e-06,0.0010717505634861,Global Face-Based (JuNe),136.11386503067484
1450,LDC_N110,1331000,1391,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h200,9244400.0,1.391,1.0450788880540947e-06,0.001045078888054,1.0717505634861007e-06,0.0010717505634861,Global Face-Based (JuNe),159.5007907979871
1451,LDC_N110,1331000,1350,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h200,9244400.0,1.35,1.01427498121713e-06,0.0010142749812171,1.0717505634861007e-06,0.0010717505634861,Global Face-Based (JuNe),164.3448888888889
1452,LDC_N90,729000,1230,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h100,5054400.0,1.23,1.6872427983539094e-06,0.0016872427983539,1.4746227709190672e-06,0.001474622770919,Global Face-Based (JuNe),98.62243902439025
1453,LDC_N90,729000,1082,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h100,5054400.0,1.082,1.4842249657064472e-06,0.0014842249657064,1.4746227709190672e-06,0.001474622770919,Global Face-Based (JuNe),112.11238447319778
1454,LDC_N90,729000,1068,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h100,5054400.0,1.068,1.4650205761316874e-06,0.0014650205761316,1.4746227709190672e-06,0.001474622770919,Global Face-Based (JuNe),113.58202247191012
1455,LDC_N120,1728000,1886,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h200,12009600.0,1.886,1.0914351851851852e-06,0.0010914351851851,9.574652777777775e-07,0.0009574652777777,Global Face-Based (JuNe),152.82629904559914
1456,LDC_N120,1728000,1628,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h200,12009600.0,1.628,9.421296296296296e-07,0.0009421296296296,9.574652777777775e-07,0.0009574652777777,Global Face-Based (JuNe),177.04570024570023
1457,LDC_N120,1728000,1550,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h200,12009600.0,1.55,8.969907407407408e-07,0.0008969907407407,9.574652777777775e-07,0.0009574652777777,Global Face-Based (JuNe),185.95509677419355
1458,LDC_N100,1000000,1398,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h100,6940000.0,1.398,1.398e-06,0.001398,1.2455000000000002e-06,0.0012455,Global Face-Based (JuNe),119.14163090128756
1459,LDC_N100,1000000,1260,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h100,6940000.0,1.26,1.26e-06,0.00126,1.2455000000000002e-06,0.0012455,Global Face-Based (JuNe),132.1904761904762
1460,LDC_N100,1000000,1231,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h100,6940000.0,1.231,1.2310000000000002e-06,0.001231,1.2455000000000002e-06,0.0012455,Global Face-Based (JuNe),135.3046303818034
1461,LDC_N130,2197000,2158,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h200,15277600.0,2.158,9.822485207100592e-07,0.00098224852071,8.593536640873919e-07,0.0008593536640873,Global Face-Based (JuNe),169.90843373493976
1462,LDC_N130,2197000,1883,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h200,15277600.0,1.883,8.570778334091944e-07,0.0008570778334091,8.593536640873919e-07,0.0008593536640873,Global Face-Based (JuNe),194.72246415294745
1463,LDC_N130,2197000,1806,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h200,15277600.0,1.806,8.220300409649523e-07,0.0008220300409649,8.593536640873919e-07,0.0008593536640873,Global Face-Based (JuNe),203.024584717608
1464,LDC_N110,1331000,1807,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h100,9244400.0,1.807,1.357625845229151e-06,0.0013576258452291,1.0717505634861007e-06,0.0010717505634861,Global Face-Based (JuNe),122.78118428334255
1465,LDC_N110,1331000,1462,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h100,9244400.0,1.462,1.0984222389181066e-06,0.0010984222389181,1.0717505634861007e-06,0.0010717505634861,Global Face-Based (JuNe),151.7548563611491
1466,LDC_N110,1331000,1372,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h100,9244400.0,1.372,1.0308039068369648e-06,0.0010308039068369,1.0717505634861007e-06,0.0010717505634861,Global Face-Based (JuNe),161.70962099125364
1467,LDC_N140,2744000,2411,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h200,19090400.0,2.411,8.786443148688047e-07,0.0008786443148688,7.991982507288629e-07,0.0007991982507288,Global Face-Based (JuNe),190.03301534632936
1468,LDC_N140,2744000,2130,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h200,19090400.0,2.13,7.762390670553935e-07,0.0007762390670553,7.991982507288629e-07,0.0007991982507288,Global Face-Based (JuNe),215.1030985915493
1469,LDC_N140,2744000,2103,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h200,19090400.0,2.103,7.66399416909621e-07,0.0007663994169096,7.991982507288629e-07,0.0007991982507288,Global Face-Based (JuNe),217.86476462196865
1470,LDC_N120,1728000,1750,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h100,12009600.0,1.75,1.0127314814814815e-06,0.0010127314814814,9.574652777777775e-07,0.0009574652777777,Global Face-Based (JuNe),164.70308571428572
1471,LDC_N120,1728000,1681,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h100,12009600.0,1.681,9.72800925925926e-07,0.0009728009259259,9.574652777777775e-07,0.0009574652777777,Global Face-Based (JuNe),171.4636525877454
1472,LDC_N120,1728000,1583,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h100,12009600.0,1.583,9.160879629629628e-07,0.0009160879629629,9.574652777777775e-07,0.0009574652777777,Global Face-Based (JuNe),182.07858496525583
1473,LDC_N150,3375000,2879,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h200,23490000.0,2.879,8.530370370370371e-07,0.000853037037037,7.811851851851851e-07,0.0007811851851851,Global Face-Based (JuNe),195.8179923584578
1474,LDC_N150,3375000,2602,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h200,23490000.0,2.602,7.70962962962963e-07,0.0007709629629629,7.811851851851851e-07,0.0007811851851851,Global Face-Based (JuNe),216.6641045349731
1475,LDC_N150,3375000,2579,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h200,23490000.0,2.579,7.641481481481482e-07,0.0007641481481481,7.811851851851851e-07,0.0007811851851851,Global Face-Based (JuNe),218.59635517642496
1476,LDC_N130,2197000,2268,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h100,15277600.0,2.268,1.032316795630405e-06,0.0010323167956304,8.593536640873919e-07,0.0008593536640873,Global Face-Based (JuNe),161.66772486772487
1477,LDC_N130,2197000,1893,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h100,15277600.0,1.893,8.616294947655894e-07,0.0008616294947655,8.593536640873919e-07,0.0008593536640873,Global Face-Based (JuNe),193.69381933438984
1478,LDC_N130,2197000,1839,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h100,15277600.0,1.839,8.37050523441056e-07,0.000837050523441,8.593536640873919e-07,0.0008593536640873,Global Face-Based (JuNe),199.3814029363785
1479,LDC_N160,4096000,3326,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h200,28518400.0,3.326,8.1201171875e-07,0.00081201171875,7.44384765625e-07,0.000744384765625,Global Face-Based (JuNe),205.7852074564041
1480,LDC_N160,4096000,3019,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h200,28518400.0,3.019,7.37060546875e-07,0.000737060546875,7.44384765625e-07,0.000744384765625,Global Face-Based (JuNe),226.7113613779397
1481,LDC_N160,4096000,2995,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h200,28518400.0,2.995,7.312011718750001e-07,0.000731201171875,7.44384765625e-07,0.000744384765625,Global Face-Based (JuNe),228.52808013355593
1482,LDC_N140,2744000,2332,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h100,19090400.0,2.332,8.498542274052478e-07,0.0008498542274052,7.991982507288629e-07,0.0007991982507288,Global Face-Based (JuNe),196.47066895368783
1483,LDC_N140,2744000,2215,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h100,19090400.0,2.215,8.072157434402332e-07,0.0008072157434402,7.991982507288629e-07,0.0007991982507288,Global Face-Based (JuNe),206.84857787810384
1484,LDC_N140,2744000,2171,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h100,19090400.0,2.171,7.911807580174926e-07,0.0007911807580174,7.991982507288629e-07,0.0007991982507288,Global Face-Based (JuNe),211.04081068631967
1485,LDC_N170,4913000,3746,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h200,34217600.0,3.746,7.624669244860573e-07,0.000762466924486,7.06492977813963e-07,0.0007064929778139,Global Face-Based (JuNe),219.2264815803524
1486,LDC_N170,4913000,3450,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h200,34217600.0,3.45,7.022186037044576e-07,0.0007022186037044,7.06492977813963e-07,0.0007064929778139,Global Face-Based (JuNe),238.03547826086955
1487,LDC_N170,4913000,3430,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h200,34217600.0,3.43,6.981477712192144e-07,0.0006981477712192,7.06492977813963e-07,0.0007064929778139,Global Face-Based (JuNe),239.42344023323616
1488,LDC_N150,3375000,2780,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h100,23490000.0,2.78,8.237037037037037e-07,0.0008237037037037,7.811851851851851e-07,0.0007811851851851,Global Face-Based (JuNe),202.7913669064748
1489,LDC_N150,3375000,2671,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h100,23490000.0,2.671,7.914074074074073e-07,0.0007914074074074,7.811851851851851e-07,0.0007811851851851,Global Face-Based (JuNe),211.0670160988394
1490,LDC_N150,3375000,2599,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h100,23490000.0,2.599,7.700740740740741e-07,0.000770074074074,7.811851851851851e-07,0.0007811851851851,Global Face-Based (JuNe),216.91419776837245
1491,LDC_N180,5832000,4221,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h200,40629600.0,4.221,7.237654320987654e-07,0.0007237654320987,6.737825788751715e-07,0.0006737825788751,Global Face-Based (JuNe),231.0140724946695
1492,LDC_N180,5832000,3936,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h200,40629600.0,3.936,6.748971193415637e-07,0.0006748971193415,6.737825788751715e-07,0.0006737825788751,Global Face-Based (JuNe),247.74146341463415
1493,LDC_N180,5832000,3923,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h200,40629600.0,3.923,6.726680384087792e-07,0.0006726680384087,6.737825788751715e-07,0.0006737825788751,Global Face-Based (JuNe),248.5624267142493
1494,LDC_N160,4096000,3190,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h100,28518400.0,3.19,7.7880859375e-07,0.00077880859375,7.44384765625e-07,0.000744384765625,Global Face-Based (JuNe),214.55849529780565
1495,LDC_N160,4096000,3074,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h100,28518400.0,3.074,7.5048828125e-07,0.00075048828125,7.44384765625e-07,0.000744384765625,Global Face-Based (JuNe),222.6550422901757
1496,LDC_N160,4096000,3024,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h100,28518400.0,3.024,7.3828125e-07,0.00073828125,7.44384765625e-07,0.000744384765625,Global Face-Based (JuNe),226.33650793650793
1497,LDC_N190,6859000,4775,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h200,47796400.0,4.775,6.961656218107596e-07,0.0006961656218107,6.559265199008602e-07,0.0006559265199008,Global Face-Based (JuNe),240.23321465968587
1498,LDC_N190,6859000,4510,Global Face-Based,GPU,JuNe,1,gpu-nvidia-h200,47796400.0,4.51,6.575302522233561e-07,0.0006575302522233,6.559265199008602e-07,0.0006559265199008,Global Face-Based (JuNe),254.3489135254989
